experimentID,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num
1573766542-0,i-0eb7976be5aeffcb4,m5d.large,9.07246708869934, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.49ms,9.0491s,2
1573766542-0,i-0eb7976be5aeffcb4,m5d.large,9.050961017608643, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.44ms,9.0288s,2
1573766542-0,i-0eb7976be5aeffcb4,m5d.large,9.045651197433472, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.71ms,9.0257s,2
1573766542-0,i-0eb7976be5aeffcb4,m5d.large,9.046180725097656, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.18ms,9.0246s,2
1573766542-0,i-02318c82e163422e3,m5d.large,9.054560422897339, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.03ms,9.0281s,2
1573766542-0,i-02318c82e163422e3,m5d.large,9.045857191085815, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.57ms,9.0284s,2
1573766542-0,i-02318c82e163422e3,m5d.large,9.044440031051636, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.10ms,9.0268s,2
1573766542-0,i-02318c82e163422e3,m5d.large,9.042448997497559, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.48ms,9.0249s,2
1573766542-0,i-02318c82e163422e3,m5d.large,9.048409700393677, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.50ms,9.0297s,2
1573766542-0,i-02318c82e163422e3,m5d.large,9.062319278717041, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.54ms,9.0423s,2
1573766542-0,i-02318c82e163422e3,m5d.large,9.043347120285034, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.70ms,9.0240s,2
1573766542-0,i-02318c82e163422e3,m5d.large,9.049761533737183, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.22ms,9.0307s,2
1573766542-0,i-02318c82e163422e3,m5d.large,9.042649030685425, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.52ms,9.0231s,2
1573766542-0,i-02318c82e163422e3,m5d.large,9.043335914611816, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.80ms,9.0249s,2
1573766542-0,i-0b9d71dac855d7716,m5d.large,7.797752141952515, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.58ms,7.7701s,2
1573766542-0,i-0b9d71dac855d7716,m5d.large,7.7828779220581055, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.54ms,7.7656s,2
1573766542-0,i-0b9d71dac855d7716,m5d.large,7.780117511749268, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.75ms,7.7620s,2
1573766542-0,i-0b9d71dac855d7716,m5d.large,7.7778565883636475, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.77ms,7.7613s,2
1573766542-0,i-0b9d71dac855d7716,m5d.large,7.791593313217163, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1553.28ms,7.7728s,2
1573766542-0,i-0b9d71dac855d7716,m5d.large,7.784603595733643, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.22ms,7.7650s,2
1573766542-0,i-0b9d71dac855d7716,m5d.large,7.780857563018799, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.90ms,7.7616s,2
1573766542-0,i-0b9d71dac855d7716,m5d.large,7.778092384338379, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.69ms,7.7598s,2
1573766542-0,i-0b9d71dac855d7716,m5d.large,7.7835633754730225, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.15ms,7.7633s,2
1573766542-0,i-0b9d71dac855d7716,m5d.large,7.779929876327515, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.65ms,7.7611s,2
1573766542-0,i-0184f3296c5ced0a3,m5d.large,9.122636556625366, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.97ms,9.0259s,2
1573766542-0,i-0184f3296c5ced0a3,m5d.large,9.053119897842407, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.77ms,9.0241s,2
1573766542-0,i-0184f3296c5ced0a3,m5d.large,9.047544240951538, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.78ms,9.0193s,2
1573766542-0,i-0184f3296c5ced0a3,m5d.large,9.059035301208496, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.30ms,9.0322s,2
1573766542-0,i-0184f3296c5ced0a3,m5d.large,9.073444604873657, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.59ms,9.0274s,2
1573766542-0,i-0184f3296c5ced0a3,m5d.large,9.056136131286621, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.57ms,9.0286s,2
1573766542-0,i-0184f3296c5ced0a3,m5d.large,9.056867361068726, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.71ms,9.0290s,2
1573766542-0,i-0184f3296c5ced0a3,m5d.large,9.073939561843872, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.35ms,9.0295s,2
1573766542-0,i-0184f3296c5ced0a3,m5d.large,9.06511640548706, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.35ms,9.0356s,2
1573766542-0,i-0184f3296c5ced0a3,m5d.large,9.055715084075928, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.66ms,9.0270s,2
1573766542-0,i-078ea60809fc28e50,m5d.large,9.123952150344849, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.69ms,9.0307s,2
1573766542-0,i-078ea60809fc28e50,m5d.large,9.056151866912842, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.10ms,9.0319s,2
1573766542-0,i-078ea60809fc28e50,m5d.large,9.052560567855835, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.95ms,9.0274s,2
1573766542-0,i-078ea60809fc28e50,m5d.large,9.050370454788208, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.25ms,9.0277s,2
1573766542-0,i-078ea60809fc28e50,m5d.large,9.058826684951782, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.02ms,9.0318s,2
1573766542-0,i-078ea60809fc28e50,m5d.large,9.053498268127441, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.48ms,9.0282s,2
1573766542-0,i-078ea60809fc28e50,m5d.large,9.047621250152588, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.80ms,9.0207s,2
1573766542-0,i-078ea60809fc28e50,m5d.large,9.049989461898804, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.89ms,9.0250s,2
1573766542-0,i-078ea60809fc28e50,m5d.large,9.044545650482178, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.84ms,9.0196s,2
1573766542-0,i-078ea60809fc28e50,m5d.large,9.053151845932007, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.59ms,9.0276s,2
1573766542-0,i-0561955e4d5e32bb3,m5d.large,9.134173393249512, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1807.10ms,9.0444s,2
1573766542-0,i-0561955e4d5e32bb3,m5d.large,9.067149639129639, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.92ms,9.0403s,2
1573766542-0,i-0561955e4d5e32bb3,m5d.large,9.046949863433838, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.87ms,9.0204s,2
