instanceID,bandwidthUpload,bandwitdhDownload,total,setId,tenants,stdUp,stdDown,stdTotal
i-0243a74ede206f760,1901.3,1372.0,3273.3,17,17,595.2564433362594,217.245380976341,619.3939780139939
i-02ca0e36a4acaf9fc,803.5,1381.2,2184.7,17,17,209.95144941417078,1133.3409607586473,1158.2670052952192
i-067b2519b614c8f9d,2163.5,1276.8,3440.3,17,17,765.3033167749024,324.45366044749403,1035.1397168176543
i-06b96f53253b4cc2e,744.5,801.2,1545.7,17,17,1.0801234497346361,401.3205424318294,400.52605685800546
i-07be1c77f6fdf8eda,769.0,791.5,1560.5,17,17,186.14749229814754,218.44462812245015,258.18565671495645
i-08559b79281547ef2,775.1,1409.6,2184.7,17,17,70.33325434434747,1149.1831108323088,1144.6885117309812
i-095d06d26dd29ecec,784.7,951.8,1736.5,17,17,184.00123791854105,465.0629109175565,508.2541468377585
i-0aecb3d1daeccc874,2551.0,2172.7,4723.7,17,17,1027.7964562867278,1219.5644076654764,1681.6906869774436
i-0c3e9f9e7b281edfe,787.5,761.4,1548.9,17,17,132.66185083386506,104.86414491564258,214.84125922798597
i-0cc4b604b837f69d9,1642.5,1422.8,3065.3,17,17,740.8291525941277,715.4325498139802,1079.412396733622
i-0d44050a4e6a71d7c,850.4,845.1,1695.5,17,17,297.07245655638366,455.70176650963293,693.0283383655951
i-0d6feb91baa545931,3197.0,2467.5,5664.5,17,17,1376.6791766986075,1237.046774468218,1685.6855677537653
i-0ede59d8254436a40,758.3,747.2,1505.5,17,17,33.51964598062854,69.49148628908917,97.32905241727387
i-002f7e27ea3e0bc1c,755.8,1217.2,1973.0,18,18,53.90897678288632,847.9488716242795,844.812273690302
i-007e12c9530b8cdea,1547.9,1258.4,2806.3,18,18,760.7415169133045,487.24536369722847,1094.5263866673617
i-00d71d40b42658392,1373.8,1338.0,2711.8,18,18,677.0763620153933,491.03496141653017,1039.2183814985397
i-01f539b055c2a5d34,1717.5,1236.2,2953.7,18,18,852.0455452093573,419.0053831529031,1009.2997627618422
i-0243a74ede206f760,1925.0,1517.6,3442.6,18,18,493.54162269593166,787.2962452455733,741.335761386911
i-02ca0e36a4acaf9fc,858.3,1517.2,2375.5,18,18,414.94980954863024,651.1882813578403,794.2290811430498
i-067b2519b614c8f9d,1896.5,1086.7,2983.2,18,18,1099.2558341391184,270.3816438542627,1235.490078201089
i-06b96f53253b4cc2e,764.8,746.7,1511.5,18,18,57.05708642325781,246.09440374692707,261.1297038297677
i-07379900fe80899d6,2601.1,1788.7,4389.8,18,18,1590.9434273062284,1159.864556268916,2228.8686617006197
i-07be1c77f6fdf8eda,744.5,810.5,1555.0,18,18,166.11926772987866,246.22584483897433,306.6159378332009
i-08559b79281547ef2,743.8,1471.8,2215.6,18,18,151.8791917574257,1018.5332373347252,965.2973289786589
i-095d06d26dd29ecec,829.6,1082.2,1911.8,18,18,307.3858234278941,410.82864770823585,605.0079521975081
i-0aecb3d1daeccc874,3263.0,1734.6,4997.6,18,18,1056.8827329042285,614.4794002514107,1265.6363528983265
i-0c3e9f9e7b281edfe,810.8,771.3,1582.1,18,18,286.03333139105774,215.79828544267906,489.10881543203993
i-0cc4b604b837f69d9,1227.1,1143.7,2370.8,18,18,611.9143821737737,457.5504950883078,977.1773181521926
i-0d44050a4e6a71d7c,752.0,749.8,1501.8,18,18,23.213980461973563,264.3906201059334,264.49944339365925
i-0d6feb91baa545931,1907.9,1818.0,3725.9,18,18,1419.2847533568136,821.2159006957644,1245.8062494268968
i-0ede59d8254436a40,782.5,827.6,1610.1,18,18,201.6659779602565,255.32558734986895,431.2280783478223
i-002f7e27ea3e0bc1c,793.0,1026.1,1819.1,19,19,231.94970719245728,518.0571504294783,583.1783508403659
i-007e12c9530b8cdea,1308.4,1017.0,2325.4,19,19,462.78917686374456,292.1118507238851,640.8543256206256
i-00d71d40b42658392,1055.8,961.1,2016.9,19,19,643.9140384312869,407.03247208709695,949.8255336873423
i-01f539b055c2a5d34,1678.1,1204.4,2882.5,19,19,582.9550106521466,308.5893351653258,781.7000348243848
i-0243a74ede206f760,1687.3,1342.0,3029.3,19,19,497.22520048766637,304.91528878252944,742.3060240448904
i-02ca0e36a4acaf9fc,744.9,1799.2,2544.1,19,19,100.30891175652229,1099.8477470389557,1061.96886855396
i-067b2519b614c8f9d,1494.6,1024.8,2519.4,19,19,668.4430001461939,320.98833485208013,970.8342575102897
i-06b96f53253b4cc2e,769.8,808.4,1578.2,19,19,106.90265561611541,391.68502084654136,442.74266415906504
i-07379900fe80899d6,1914.6,1570.9,3485.5,19,19,817.4285153931063,983.0992320208575,1486.207645878148
i-07be1c77f6fdf8eda,821.4,782.1,1603.5,19,19,189.67059164070042,167.99963624299244,161.12676169194654
i-08559b79281547ef2,852.7,1187.9,2040.6,19,19,257.6393042823845,1049.5110448839182,1082.230638799122
i-095d06d26dd29ecec,764.7,818.9,1583.6,19,19,214.2148713584356,292.67974534178705,380.85844556154393
i-0977cb2af690d36fd,879.8,1162.7,2042.5,19,19,345.85603941524573,393.79860899252105,559.7811576361288
i-0aecb3d1daeccc874,2750.0,2057.0,4807.0,19,19,940.7089525104635,947.9340108303367,1114.042189506304
i-0c3e9f9e7b281edfe,817.2,786.9,1604.1,19,19,204.97685506200722,286.4508683875824,445.36637851448904
i-0cc4b604b837f69d9,1520.5,1064.8,2585.3,19,19,677.4562306484785,361.0453341802568,1016.8911282269439
i-0d44050a4e6a71d7c,827.6,778.4,1606.0,19,19,99.06137267146845,207.29806774036484,266.405288569461
i-0d6feb91baa545931,3000.2,1525.1,4525.3,19,19,1735.5819901244781,759.3266681006857,2155.2957028367746
i-0ede59d8254436a40,808.3,817.0,1625.3,19,19,193.0170113401062,169.10351859142372,269.2652760548395
i-002f7e27ea3e0bc1c,744.3,773.0,1517.3,20,20,141.35381140952657,213.6783668143419,322.2142317016911
i-007e12c9530b8cdea,1514.8,1189.7,2704.5,20,20,808.0285748522621,398.5813871999321,985.9157333836058
i-00d71d40b42658392,1376.0,1105.1,2481.1,20,20,745.9688703662879,361.60212941850887,881.7176985861178
i-01f539b055c2a5d34,846.2,1112.4,1958.6,20,20,598.6514103475504,453.0156239640699,904.7143441133475
i-0243a74ede206f760,1174.9,980.1,2155.0,20,20,750.8577983435567,424.34457958388276,1039.7092542308803
i-02ca0e36a4acaf9fc,732.6,1716.7,2449.3,20,20,34.01372272088625,1076.749228000652,1084.17434534816
i-067b2519b614c8f9d,1642.4,1186.7,2829.1,20,20,761.7055715811574,350.6907627969564,1066.827951348191
i-06b96f53253b4cc2e,715.9,489.8,1205.7,20,20,210.0441487984001,131.57574920089863,239.1489772784599
i-07379900fe80899d6,2864.2,1480.8,4345.0,20,20,1786.2809160686654,817.0186724372406,1982.7195688974498
i-07be1c77f6fdf8eda,833.3,724.7,1558.0,20,20,329.83061309304406,195.93766015410785,456.2711182327163
i-08559b79281547ef2,744.7,1454.0,2198.7,20,20,181.04882705441028,1200.34134034171,1148.1512724569202
i-08e70b514c8c3cd5a,1333.4,1182.6,2516.0,20,20,532.651063601262,337.48125873891127,675.7267692393624
i-095d06d26dd29ecec,795.2,1033.3,1828.5,20,20,241.99669419229676,374.9977925860956,448.3350061926659
i-0977cb2af690d36fd,1278.1,1161.3,2439.4,20,20,614.475829015629,235.1737182972999,654.5079916327312
i-0aecb3d1daeccc874,2880.6,2004.5,4885.1,20,20,1735.6331665674313,1065.2800622893076,2357.937066825811
i-0c3e9f9e7b281edfe,800.5,797.1,1597.6,20,20,481.3977911595911,159.55524992233183,459.09166356573667
i-0cc4b604b837f69d9,1057.8,940.1,1997.9,20,20,461.0689994157298,293.5175368601414,633.3290263011444
i-0d44050a4e6a71d7c,822.7,755.3,1578.0,20,20,448.69664337699004,317.1172408502011,566.3922865137044
i-0d6feb91baa545931,1524.1,1791.6,3315.7,20,20,674.8083596268071,1138.3375012124773,1382.6732601900005
i-0ede59d8254436a40,817.7,851.6,1669.3,20,20,349.7936058115795,231.6238329706164,515.8272859096238
i-002f7e27ea3e0bc1c,744.4,810.6,1555.0,21,21,51.80990896215382,232.69111619388386,242.6556774068511
i-007e12c9530b8cdea,850.5,908.8,1759.3,21,21,400.4489841276775,402.0991585832198,651.0995912898255
i-00d71d40b42658392,1274.0,859.3,2133.3,21,21,613.0129598050019,247.11268234912143,858.587606349974
i-01f539b055c2a5d34,805.8,802.7,1608.5,21,21,351.76437821044044,343.28642074318446,554.0790657578675
i-0243a74ede206f760,1117.4,914.9,2032.3,21,21,570.8008409243981,380.48724609958276,887.3387240006554
i-02ca0e36a4acaf9fc,849.5,1022.0,1871.5,21,21,343.4686626494799,361.3816080913176,528.9260082679073
i-067b2519b614c8f9d,1247.3,1176.6,2423.9,21,21,796.2735501488586,311.9648128306211,869.628713877365
i-06b96f53253b4cc2e,828.4,993.7,1822.1,21,21,204.3418704034981,497.08328164291436,537.3725068433546
i-07379900fe80899d6,2033.8,1335.4,3369.2,21,21,990.5497687872348,445.9768803175539,1267.6818563381307
i-07be1c77f6fdf8eda,825.4,868.3,1693.7,21,21,217.48522299738488,300.77457413226347,393.5575773208625
i-08559b79281547ef2,781.2,923.8,1705.0,21,21,257.0273655988145,429.56510307260504,513.5023531267084
i-08e70b514c8c3cd5a,1330.6,1035.7,2366.3,21,21,556.6176026281917,327.38663856533776,719.8820968278994
i-095d06d26dd29ecec,810.9,860.9,1671.8,21,21,286.4671592579738,334.18605928767016,554.4592560925164
i-0977cb2af690d36fd,1439.8,1160.4,2600.2,21,21,375.71318848291713,214.9765878725712,469.3280776220878
i-0aecb3d1daeccc874,1917.8,1295.2,3213.0,21,21,574.1346725483685,376.322792884572,871.0413946025247
i-0c3e9f9e7b281edfe,839.1,831.6,1670.7,21,21,394.8201981774601,287.48804806074594,484.66323932763413
i-0cc4b604b837f69d9,1412.6,1014.1,2426.7,21,21,688.754624908852,422.4808871416552,1084.87900503031
i-0d44050a4e6a71d7c,852.8,848.3,1701.1,21,21,326.74856116320115,308.0425836363105,559.475240242537
i-0d6feb91baa545931,1575.8,1251.8,2827.6,21,21,784.2472399271376,505.597732062424,1075.8719667734115
i-0ede59d8254436a40,820.7,743.2,1563.9,21,21,159.73940583894063,79.13532713017618,179.4159970571186
i-0f285214d5c41327e,2127.8,1629.0,3756.8,21,21,907.1736082776855,699.5149112857503,883.3749424162363
i-002f7e27ea3e0bc1c,720.7,734.6,1455.3,22,22,104.30090017721702,153.68958614326766,236.42290263189162
i-007e12c9530b8cdea,1165.7,1015.3,2181.0,22,22,414.26428762325145,286.48174267985894,619.3977361563049
i-00d71d40b42658392,1278.0,1019.4,2297.4,22,22,518.5040447715373,298.13240906237166,762.2029767573581
i-01f539b055c2a5d34,787.6,1016.4,1804.0,22,22,363.53486765370934,323.1532832023287,463.7959321368253
i-0243a74ede206f760,1008.7,990.6,1999.3,22,22,500.4737866373333,315.16493036715445,619.8609252620032
i-02ca0e36a4acaf9fc,743.2,1043.9,1787.1,22,22,322.5333057737345,373.2346446941923,479.67244610833706
i-067b2519b614c8f9d,1630.5,1139.8,2770.3,22,22,717.8709648831203,292.47632382810065,940.0735254932633
i-06b96f53253b4cc2e,743.3,800.6,1543.9,22,22,69.87775039309723,163.79472247637017,203.00161466243458
i-07379900fe80899d6,1583.8,1210.9,2794.7,22,22,1188.643839750906,427.6307987037416,1200.592265879174
i-07be1c77f6fdf8eda,800.7,770.7,1571.4,22,22,243.41507759380886,165.40593164158963,333.7301637883849
i-08559b79281547ef2,796.6,841.4,1638.0,22,22,176.7277881690118,291.7857661595804,424.261187896743
i-08e70b514c8c3cd5a,1266.1,1087.7,2353.8,22,22,431.6980554868311,302.98956711044985,677.6222808877786
i-095d06d26dd29ecec,734.8,904.1,1638.9,22,22,100.2816034973514,336.1770201677814,383.6681002000442
i-0977cb2af690d36fd,856.0,1048.0,1904.0,22,22,395.3091617118599,363.08829657689483,647.8828769324145
i-09c658651b17c197e,1670.0,1503.1,3173.1,22,22,789.6422537382919,541.6440918372712,649.0369703559951
i-0aecb3d1daeccc874,1384.6,1096.1,2480.7,22,22,822.0793689716882,520.977169472052,1086.3343101151384
i-0c3e9f9e7b281edfe,823.0,821.7,1644.7,22,22,161.04036761011199,227.32064969504592,324.54859249254014
i-0cc4b604b837f69d9,960.0,950.5,1910.5,22,22,440.1206905182057,375.11190922769225,677.4536064476215
i-0d44050a4e6a71d7c,864.7,765.3,1630.0,22,22,345.9020574285925,266.0313473592497,530.4978793548567
i-0d6feb91baa545931,2113.7,1393.2,3506.9,22,22,978.7402390601684,541.882275037669,1327.6055680978611
i-0ede59d8254436a40,792.9,799.9,1592.8,22,22,176.6034163504961,192.52327420629203,305.94654580316626
i-0f285214d5c41327e,1716.8,1643.0,3359.8,22,22,1210.1070476063953,636.4144352018843,1392.921534042747
i-002f7e27ea3e0bc1c,863.5,858.4,1721.9,23,23,331.77979645140135,269.55073733900264,500.8646856520565
i-007e12c9530b8cdea,1024.8,960.5,1985.3,23,23,513.8049348839608,234.86982210010154,657.3994304158706
i-00d71d40b42658392,1010.2,1077.8,2088.0,23,23,492.68534019640214,219.94635709645203,420.8401649610509
i-01f539b055c2a5d34,697.0,879.6,1576.6,23,23,187.5941245230126,367.64632763325983,491.341971882449
i-0243a74ede206f760,1203.9,962.3,2166.2,23,23,636.2800658689712,286.0314862233022,851.9470249571468
i-02ca0e36a4acaf9fc,839.5,1193.0,2032.5,23,23,246.82843794380295,533.5353783958474,568.2922272524546
i-067b2519b614c8f9d,980.5,880.1,1860.6,23,23,481.47787534262096,280.644674514471,695.0638979419244
i-06b96f53253b4cc2e,744.6,728.3,1472.9,23,23,0.9660917830792944,278.71134011932685,277.8778508625687
i-07379900fe80899d6,1130.6,919.7,2050.3,23,23,642.149030815883,389.47544495413604,904.2400185299869
i-07998976f194caa97,1444.2,1398.4,2842.6,23,23,436.3876462249794,390.51168712060047,588.2645285545913
i-07be1c77f6fdf8eda,740.6,790.1,1530.7,23,23,228.43584073724801,218.13780048400596,352.4580510894563
i-08559b79281547ef2,718.8,1104.2,1823.0,23,23,219.03617154352483,468.8953448739329,535.3887476508179
i-08e70b514c8c3cd5a,685.4,766.3,1451.7,23,23,162.08859031748997,256.4367151733325,353.20313638974886
i-095d06d26dd29ecec,812.3,804.2,1616.5,23,23,327.67295687417766,307.2349083175427,551.7238137570887
i-0977cb2af690d36fd,1303.7,962.5,2266.2,23,23,481.4030535840004,316.5958692788717,785.0730751550032
i-09c658651b17c197e,1360.4,1031.1,2391.5,23,23,465.4372376832587,338.923934435639,715.4615060691013
i-0aecb3d1daeccc874,1781.1,1366.7,3147.8,23,23,909.3974134313092,581.9182932336807,910.9410030902723
i-0c3e9f9e7b281edfe,724.7,793.8,1518.5,23,23,265.9657663852416,233.1016945455352,392.4994692140785
i-0cc4b604b837f69d9,1211.4,951.6,2163.0,23,23,515.2242661642058,160.93697869386983,534.6373641180638
i-0d44050a4e6a71d7c,748.7,758.2,1506.9,23,23,179.79435784003653,353.055173528948,332.1443628571434
i-0d6feb91baa545931,1520.2,1180.2,2700.4,23,23,890.3001740986015,377.732062593462,1155.5577008527093
i-0ede59d8254436a40,768.5,780.2,1548.7,23,23,205.0984858278795,129.54261418116005,261.552650318992
i-0f285214d5c41327e,2136.6,1377.0,3513.6,23,23,965.049244569646,766.5769512724879,1217.6866227035227
i-002f7e27ea3e0bc1c,739.5,798.3,1537.8,24,24,369.61248475787295,212.81919817326425,397.4196774192239
i-007e12c9530b8cdea,825.9,898.2,1724.1,24,24,256.4069898509876,322.7502646526155,512.4651641277136
i-00d71d40b42658392,962.0,1022.4,1984.4,24,24,403.19060835622975,246.10350126183363,560.4310245992216
i-01f539b055c2a5d34,955.3,946.7,1902.0,24,24,369.3125896701721,321.9907003488006,677.8865850732128
i-0243a74ede206f760,757.2,975.1,1732.3,24,24,468.3976942727195,303.16531976977694,521.697240850583
i-02ca0e36a4acaf9fc,745.0,799.7,1544.7,24,24,248.25076927261364,285.1140317681876,494.47189561749167
i-067b2519b614c8f9d,1054.3,1006.1,2060.4,24,24,423.5451045113797,336.023957479225,642.7979119097662
i-06b96f53253b4cc2e,750.7,810.2,1560.9,24,24,177.97630928487834,282.11731208449044,413.0578248461911
i-07379900fe80899d6,1406.7,1155.4,2562.1,24,24,701.5386343998139,363.3648915958233,847.7964181728222
i-07998976f194caa97,1314.2,1256.9,2571.1,24,24,968.9611619323724,367.1809877673105,1155.8647027706622
i-07be1c77f6fdf8eda,811.7,774.1,1585.8,24,24,514.0722063420016,279.4520233122912,711.2323889637698
i-08559b79281547ef2,883.0,1068.9,1951.9,24,24,221.9169013642519,438.2613248837831,586.4566764334203
i-08e70b514c8c3cd5a,1327.4,955.7,2283.1,24,24,630.7605990653929,270.9510205840819,837.5407718102114
i-095d06d26dd29ecec,737.5,997.7,1735.2,24,24,325.95202441804565,287.19333402972836,443.13724986985943
i-0977cb2af690d36fd,805.1,820.7,1625.8,24,24,631.4529013843128,272.6748368784084,782.3387728826659
i-09c658651b17c197e,974.2,1178.1,2152.3,24,24,561.0347186721651,620.4595877250991,1029.8207017620969
i-0aecb3d1daeccc874,1209.0,1227.5,2436.5,24,24,350.85451242486374,355.4856615330013,560.0744494162261
i-0c3e9f9e7b281edfe,740.9,816.4,1557.3,24,24,408.9410307937645,236.97313490492266,498.87452218858493
i-0cc4b604b837f69d9,995.1,988.6,1983.7,24,24,401.88429788794804,271.53563302078794,432.60889444804025
i-0d136c81f43ce8a29,1430.3,969.3,2399.6,24,24,901.1010610482168,401.3831779678311,1240.3471019570825
i-0d44050a4e6a71d7c,843.9,765.3,1609.2,24,24,182.7648458782183,300.7605359750511,415.67048915644176
i-0d6feb91baa545931,1739.8,1342.0,3081.8,24,24,778.2375815477773,196.965874088776,764.5253865416548
i-0ede59d8254436a40,745.0,783.8,1528.8,24,24,179.05430585284577,224.8336669135158,327.76441404019306
i-0f285214d5c41327e,1789.0,1110.4,2899.4,24,24,651.1093098192755,257.32823829152954,775.6272300532003
i-0009b7735dea24732,893.0,935.7,1828.7,25,25,449.2492502930738,310.9269474758768,626.7710994542674
i-002f7e27ea3e0bc1c,844.8,837.0,1681.8,25,25,275.6877460703202,204.2765010687448,380.5559675585767
i-007e12c9530b8cdea,776.8,823.5,1600.3,25,25,443.8960839355685,318.928152828606,680.3621666272882
i-00d71d40b42658392,1264.9,862.0,2126.9,25,25,560.8375581812141,270.9354166586569,826.5805667527718
i-01f539b055c2a5d34,891.9,965.2,1857.1,25,25,465.6081924632436,274.37273917063993,653.0250037751659
i-0243a74ede206f760,650.0,980.5,1630.5,25,25,175.520179276724,271.2191610733529,359.05996094740993
i-02ca0e36a4acaf9fc,722.8,883.5,1606.3,25,25,370.889860860187,296.4940509052791,563.7004819346292
i-067b2519b614c8f9d,1246.1,873.7,2119.8,25,25,611.0454520282796,319.1756917784032,923.4169396564286
i-06b96f53253b4cc2e,715.9,793.3,1509.2,25,25,186.47219036032632,227.3685456600265,317.08666883922376
i-07379900fe80899d6,1463.2,1044.7,2507.9,25,25,470.0072812674762,271.52984284523046,709.3963709458283
i-07998976f194caa97,1123.6,917.6,2041.2,25,25,591.157283075607,289.73558827163623,764.8447627532732
i-07be1c77f6fdf8eda,597.5,754.7,1352.2,25,25,213.20686355431118,324.4944957588307,484.23795803303153
i-08559b79281547ef2,798.0,967.4,1765.4,25,25,372.65533673892287,277.7181624917207,494.95548621399615
i-08e70b514c8c3cd5a,971.2,891.8,1863.0,25,25,465.4443038645977,362.8895761033162,774.9877418385404
i-095d06d26dd29ecec,833.2,895.4,1728.6,25,25,231.05304826188964,291.25368857940856,462.6443798666771
i-0977cb2af690d36fd,950.3,779.8,1730.1,25,25,408.9289669368018,250.68386465825836,602.6637997719421
i-09c658651b17c197e,1238.8,1031.5,2270.3,25,25,494.20189306710586,359.01199299063967,758.5147841524105
i-0aecb3d1daeccc874,1079.5,947.3,2026.8,25,25,601.3041844376457,361.71998070944943,874.7081799091626
i-0c3e9f9e7b281edfe,745.1,827.7,1572.8,25,25,391.7372844139297,222.39956534729706,493.6836143838593
i-0cc4b604b837f69d9,834.7,938.4,1773.1,25,25,440.80987335181646,287.2258886505726,581.4517176860002
i-0d136c81f43ce8a29,1110.3,1028.3,2138.6,25,25,906.850600215444,333.914177263826,1077.7423109857425
i-0d44050a4e6a71d7c,705.9,880.6,1586.5,25,25,296.00917778564457,281.7832894658983,468.0302103259765
i-0d6feb91baa545931,1340.4,951.8,2292.2,25,25,738.4819564484972,263.05504282479654,903.9801866068625
i-0ede59d8254436a40,753.4,737.0,1490.4,25,25,301.62272239781055,270.81276845000417,533.8949542955264
i-0f285214d5c41327e,1882.0,1097.9,2979.9,25,25,454.9187961725819,76.85260062107349,488.5717165598334
i-0009b7735dea24732,1118.0,865.9,1983.9,26,26,331.591783841384,225.17028124411877,499.57636497781243
i-002f7e27ea3e0bc1c,803.8,752.4,1556.2,26,26,359.69363507172477,228.28598049133217,520.7551781360945
i-007e12c9530b8cdea,1013.8,978.2,1992.0,26,26,565.5635930448298,330.5251041062455,794.2715740433705
i-008e6f72c7403b5d3,844.1,867.5,1711.6,26,26,338.1920723165725,282.0398907956107,506.3988766004742
i-00d71d40b42658392,799.3,814.5,1613.8,26,26,212.95176814376433,270.5353745610524,369.92275469947026
i-01f539b055c2a5d34,1119.6,925.7,2045.3,26,26,622.8386985764811,273.2361819216319,796.3219686645457
i-0243a74ede206f760,699.9,841.8,1541.7,26,26,327.33348608278857,279.375016778523,497.23235123140483
i-02ca0e36a4acaf9fc,853.2,773.8,1627.0,26,26,315.042783690653,225.21782049088984,467.79055142232187
i-067b2519b614c8f9d,1032.9,888.9,1921.8,26,26,355.8755868745893,218.39131545614782,457.8548532741208
i-06b96f53253b4cc2e,748.0,785.5,1533.5,26,26,235.09667042398632,295.2367223470384,362.43627792421046
i-07379900fe80899d6,942.2,884.3,1826.5,26,26,623.0462440479215,333.25434064023165,873.7776541482901
i-07998976f194caa97,1418.5,986.4,2404.9,26,26,453.24882790802667,218.7815754988929,595.3727963777541
i-07be1c77f6fdf8eda,855.2,893.0,1748.2,26,26,505.8646722856486,234.58900229976683,590.0779232911156
i-08559b79281547ef2,811.2,795.8,1607.0,26,26,328.385207408075,290.99438711654443,593.0096495373784
i-08e70b514c8c3cd5a,1000.5,932.8,1933.3,26,26,400.1644800717714,315.2885098516031,617.3515206104219
i-095d06d26dd29ecec,768.1,846.1,1614.2,26,26,169.3493758804889,293.4028137409577,419.4803134037798
i-0977cb2af690d36fd,1076.5,984.3,2060.8,26,26,452.2556430456857,209.08533611369734,522.8689659518486
i-09c658651b17c197e,793.6,940.2,1733.8,26,26,346.46827656607564,290.5163219740559,515.2092994329801
i-0aecb3d1daeccc874,1084.6,894.5,1979.1,26,26,485.93442630324796,241.16764570176767,645.9252536736224
i-0c3e9f9e7b281edfe,936.6,781.1,1717.7,26,26,458.5448481640349,233.06768211067885,623.4547208008684
i-0cc4b604b837f69d9,1015.9,914.9,1930.8,26,26,483.49639778044536,287.6168168472305,628.8772711922591
i-0d136c81f43ce8a29,1175.5,1031.5,2207.0,26,26,476.6520394026094,173.62747478437853,522.6926013973754
i-0d44050a4e6a71d7c,898.7,848.5,1747.2,26,26,358.6322938919782,292.83907222606445,622.0142549277575
i-0d6feb91baa545931,941.6,980.3,1921.9,26,26,413.81831762260117,232.10344915815259,485.2191830045012
i-0ede59d8254436a40,839.6,870.9,1710.5,26,26,276.0838037021851,210.33277865748312,393.60619066947277
i-0f285214d5c41327e,793.4,969.5,1762.9,26,26,449.75257395347694,326.0045159878072,587.7893519129299
i-0009b7735dea24732,1098.7,1018.2,2116.9,27,27,620.1172021839456,342.55471582410496,826.166441395975
i-002f7e27ea3e0bc1c,819.5,815.6,1635.1,27,27,364.22131550290504,288.9291339488707,571.7906473915469
i-007e12c9530b8cdea,746.7,882.6,1629.3,27,27,386.14333838327155,282.0528713241938,536.7966819735175
i-008e6f72c7403b5d3,1234.4,987.0,2221.4,27,27,358.6983257402924,365.278888887199,676.7377959331402
i-00d71d40b42658392,721.1,787.8,1508.9,27,27,406.0529385300504,317.8265774496106,656.3754768931169
i-01f539b055c2a5d34,610.3,862.7,1473.0,27,27,331.1585890643803,266.1127789323751,462.7168560673891
i-0243a74ede206f760,1111.2,862.8,1974.0,27,27,579.1894336052757,283.87000154609115,804.9750858808544
i-02ca0e36a4acaf9fc,838.9,867.6,1706.5,27,27,357.87628216093526,240.39606208643826,406.6293015621094
i-067b2519b614c8f9d,657.1,883.5,1540.6,27,27,306.62443549796296,302.5140033489726,458.9299631873159
i-06b96f53253b4cc2e,845.9,773.2,1619.1,27,27,489.66370545961894,299.49097556428046,604.2605122516833
i-07379900fe80899d6,1303.8,850.7,2154.5,27,27,671.1464155540958,185.0375637539578,823.4016503370501
i-07998976f194caa97,1690.1,1017.6,2707.7,27,27,789.2275337315597,244.1453119216778,960.4783588284423
i-07be1c77f6fdf8eda,676.0,761.0,1437.0,27,27,265.77266810398527,224.3296185923245,363.2947991798274
i-08559b79281547ef2,777.2,815.8,1593.0,27,27,341.2121529684037,341.42830709958554,609.3118158126338
i-08e70b514c8c3cd5a,670.9,854.6,1525.5,27,27,206.70668967296524,295.99106593123906,384.1476134103775
i-095d06d26dd29ecec,718.7,850.2,1568.9,27,27,263.23924479454047,254.43960208880833,376.4493325800963
i-0977cb2af690d36fd,960.6,894.1,1854.7,27,27,388.73675754508565,249.32684929180363,551.5463212137711
i-09c658651b17c197e,960.9,830.1,1791.0,27,27,498.1230213957636,311.32956814282835,731.8071998674088
i-0aecb3d1daeccc874,755.3,852.1,1607.4,27,27,435.9115736018029,378.0445153094481,687.9162093679078
i-0c3e9f9e7b281edfe,699.4,769.9,1469.3,27,27,260.6671781751162,224.78258631644738,419.5158717696706
i-0cc4b604b837f69d9,1001.6,840.7,1842.3,27,27,362.195834076294,186.93911664853167,410.42418436431245
i-0d136c81f43ce8a29,1198.2,876.0,2074.2,27,27,549.5709033216531,275.4442875711086,779.6883707966637
i-0d44050a4e6a71d7c,770.6,837.7,1608.3,27,27,461.43621203561577,263.3810294358093,535.3723626287284
i-0d6feb91baa545931,1224.9,969.1,2194.0,27,27,704.3920073368238,310.33152523640837,966.5063085383584
i-0d75b8bf3603b2040,678.4,915.9,1594.3,27,27,219.9672702926506,274.62558349707905,364.79584853875616
i-0ede59d8254436a40,789.0,829.7,1618.7,27,27,374.84604247017944,233.557535143318,473.93038635553967
i-0f285214d5c41327e,829.4,812.6,1642.0,27,27,264.9898111248808,280.4726962350049,453.47056746337523
i-0009b7735dea24732,668.9,777.2,1446.1,28,28,286.62458993525934,231.04391117034197,310.2992999598219
i-002f7e27ea3e0bc1c,677.3,740.7,1418.0,28,28,196.17172182668034,242.64516846164025,427.66679657051804
i-007e12c9530b8cdea,864.4,836.6,1701.0,28,28,333.97578089170213,243.15207861199406,407.52941270811635
i-008e6f72c7403b5d3,774.3,868.0,1642.3,28,28,266.83788253461233,202.07149449857812,414.8132243686442
i-00d71d40b42658392,645.8,872.2,1518.0,28,28,202.28461796851155,272.1832715898119,324.84663047865126
i-01f539b055c2a5d34,672.1,882.8,1554.9,28,28,319.08809302622234,261.29923246900074,395.68518631187936
i-0243a74ede206f760,1030.6,958.2,1988.8,28,28,630.4353345991253,146.39732845164139,665.787553703632
i-02ca0e36a4acaf9fc,805.9,769.8,1575.7,28,28,286.52494558841545,238.46164378271732,501.29987698648677
i-0507566c757134fb6,710.7,865.6,1576.3,28,28,268.705559633175,210.50848491740712,356.0093787778319
i-067b2519b614c8f9d,648.5,783.3,1431.8,28,28,335.73973054535367,296.1152365774739,527.3710058182737
i-06b96f53253b4cc2e,668.1,711.5,1379.6,28,28,222.08729514915225,202.5137855389932,337.25829204862487
