experimentID,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num
1573767432-0,i-0184f3296c5ced0a3,m5d.large,9.049043893814087, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.81ms,9.0194s,2
1573767432-0,i-0184f3296c5ced0a3,m5d.large,9.051061153411865, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.27ms,9.0239s,2
1573767432-0,i-0184f3296c5ced0a3,m5d.large,9.053514242172241, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.25ms,9.0250s,2
1573767432-0,i-0184f3296c5ced0a3,m5d.large,9.075690746307373, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.01ms,9.0262s,2
1573767432-0,i-0184f3296c5ced0a3,m5d.large,9.049487352371216, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.83ms,9.0193s,2
1573767432-0,i-0184f3296c5ced0a3,m5d.large,9.048201084136963, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.09ms,9.0206s,2
1573767432-0,i-0184f3296c5ced0a3,m5d.large,9.051174640655518, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.36ms,9.0237s,2
1573767432-0,i-0184f3296c5ced0a3,m5d.large,9.046825408935547, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.96ms,9.0200s,2
1573767432-0,i-0184f3296c5ced0a3,m5d.large,9.046862125396729, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.79ms,9.0194s,2
1573767432-0,i-0566cd5b507446d49,m5d.large,7.964738368988037, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.23ms,7.7620s,2
1573767432-0,i-0566cd5b507446d49,m5d.large,7.79776668548584, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.87ms,7.7713s,2
1573767432-0,i-0566cd5b507446d49,m5d.large,7.784992218017578, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.93ms,7.7608s,2
1573767432-0,i-0566cd5b507446d49,m5d.large,7.782547950744629, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.61ms,7.7592s,2
1573767432-0,i-0566cd5b507446d49,m5d.large,7.787142992019653, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.56ms,7.7629s,2
1573767432-0,i-0566cd5b507446d49,m5d.large,7.788584470748901, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.61ms,7.7622s,2
1573767432-0,i-0566cd5b507446d49,m5d.large,7.791600942611694, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.09ms,7.7637s,2
1573767432-0,i-0566cd5b507446d49,m5d.large,7.788220405578613, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.14ms,7.7613s,2
1573767432-0,i-0566cd5b507446d49,m5d.large,7.79536247253418, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1553.72ms,7.7701s,2
1573767432-0,i-0566cd5b507446d49,m5d.large,7.791518211364746, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.87ms,7.7650s,2
1573767432-0,i-078ea60809fc28e50,m5d.large,9.062632083892822, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.45ms,9.0240s,2
1573767432-0,i-078ea60809fc28e50,m5d.large,9.05218505859375, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.51ms,9.0257s,2
1573767432-0,i-078ea60809fc28e50,m5d.large,9.051997900009155, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.66ms,9.0256s,2
1573767432-0,i-078ea60809fc28e50,m5d.large,9.057988166809082, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.75ms,9.0342s,2
1573767432-0,i-078ea60809fc28e50,m5d.large,9.07128119468689, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.55ms,9.0435s,2
1573767432-0,i-078ea60809fc28e50,m5d.large,9.05832839012146, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.57ms,9.0269s,2
1573767432-0,i-078ea60809fc28e50,m5d.large,9.054096937179565, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.73ms,9.0276s,2
1573767432-0,i-078ea60809fc28e50,m5d.large,9.0551917552948, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.93ms,9.0305s,2
1573767432-0,i-078ea60809fc28e50,m5d.large,9.053858757019043, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.67ms,9.0277s,2
1573767432-0,i-078ea60809fc28e50,m5d.large,9.045958042144775, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.86ms,9.0202s,2
1573767432-0,i-060d2899cded5cca0,m5d.large,8.797581434249878, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.47ms,8.7628s,2
1573767432-0,i-060d2899cded5cca0,m5d.large,8.795045614242554, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.89ms,8.7689s,2
1573767432-0,i-060d2899cded5cca0,m5d.large,8.780329704284668, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.89ms,8.7547s,2
1573767432-0,i-060d2899cded5cca0,m5d.large,8.77988338470459, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.36ms,8.7524s,2
