setId,tenants,wallTime,std,normalized
47,1,7.173862881222224,0.00278125684514559,100.0%
46,2,7.176438808388888,0.004802443951809454,99.96%
45,3,7.56876951674074,0.0045580984960942855,94.5%
44,4,7.568645139527774,0.0038606480096712815,94.5%
43,5,7.781149207200001,0.004478549014511665,91.53%
42,6,7.813377839574069,0.12314442449393735,91.09%
41,7,7.780429215571428,0.004467428585278651,91.54%
40,8,7.781238317555553,0.0053896861030381,91.53%
39,9,7.7139735780740715,0.19019738840899703,92.47%
38,10,7.660843817355564,0.24259952214690936,93.21%
37,11,7.723756785343438,0.09468727032973809,92.33%
36,12,7.710922322879633,0.0998458332748161,92.51%
35,13,7.781747347273504,0.005015563875331265,91.53%
34,14,7.781245625150787,0.004590456983881317,91.53%
33,15,7.7814127356814815,0.0050507295960660606,91.53%
32,16,7.78317642213194,0.01088628924699718,91.51%
31,17,7.782452896509798,0.009627405950311682,91.52%
30,18,7.781711011753078,0.005146216510369627,91.53%
29,19,7.781848346976609,0.0050347289159614,91.52%
28,20,7.786359051888891,0.043524130801729635,91.46%
27,21,7.782689679857142,0.005658938168982817,91.51%
26,22,7.78174813829293,0.005214732353135206,91.53%
25,23,7.7823779203236665,0.005453071064729829,91.52%
24,24,7.783233293814812,0.005427011048170352,91.51%
23,25,7.900745277408891,0.11301973897206408,89.87%
22,26,7.91845875523504,0.16260501631480828,89.62%
21,27,7.908698035884774,0.11228966510795321,89.76%
20,28,7.91363314878969,0.11363837946586634,89.69%
19,29,8.364953684160914,0.48908520123632593,83.4%
18,30,8.378277128692595,0.4866856309005025,83.21%
17,31,8.393308150720424,0.4834268372671893,83.0%
16,32,8.404529097982639,0.4813669253062798,82.85%
15,33,8.474299632326597,0.37557687247070776,81.87%
14,34,8.460656809656857,0.3782781314839787,82.06%
13,35,8.448322621615867,0.3798731535410358,82.23%
12,36,8.441968524175941,0.37504848380056915,82.32%
11,37,8.777972494855861,0.006221542380462782,77.64%
10,38,8.776756691649128,0.006205871750602,77.66%
9,39,8.777489982797725,0.00598206348254658,77.65%
8,40,8.778032852544445,0.0063865110045696885,77.64%
7,41,8.913952083127365,0.1333275811720672,75.74%
6,42,8.916401957714289,0.13279561547188218,75.71%
5,43,8.919226256454783,0.1326428281542972,75.67%
4,44,8.927000582227278,0.13097266518327408,75.56%
3,45,9.051012342360488,0.0162483060399959,73.83%
2,46,9.04836246585266,0.012864297805509167,73.87%
1,47,9.050629494612286,0.01754467700354943,73.84%
0,48,9.053729029699069,0.11939275134761054,73.8%
