experimentID,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num
1574752581-1,i-0f489664be6f77a24,z1d.large,6.785920143,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.99ms,6.7620s,2
1574752581-1,i-0f489664be6f77a24,z1d.large,6.786607981,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.88ms,6.7620s,2
1574752581-1,i-0f489664be6f77a24,z1d.large,6.784467697,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.09ms,6.7614s,2
1574752581-2,i-0f489664be6f77a24,z1d.large,6.800195694,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.44ms,6.7628s,2
1574752581-2,i-0f489664be6f77a24,z1d.large,6.785811424,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.96ms,6.7619s,2
1574752581-2,i-0f489664be6f77a24,z1d.large,6.786648512,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.02ms,6.7635s,2
1574752581-3,i-0f489664be6f77a24,z1d.large,6.787967682,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.98ms,6.7623s,2
1574752581-3,i-0f489664be6f77a24,z1d.large,6.786290169,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.00ms,6.7624s,2
1574752581-3,i-0f489664be6f77a24,z1d.large,6.785674334,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.07ms,6.7624s,2
1574752581-4,i-0f489664be6f77a24,z1d.large,6.787301302,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.96ms,6.7626s,2
1574752581-4,i-0f489664be6f77a24,z1d.large,6.78818655,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.82ms,6.7634s,2
1574752581-4,i-0f489664be6f77a24,z1d.large,6.786916494,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.86ms,6.7634s,2
1574752581-5,i-0f489664be6f77a24,z1d.large,6.788132906,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.71ms,6.7654s,2
1574752581-5,i-0f489664be6f77a24,z1d.large,6.786490679,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.22ms,6.7634s,2
1574752581-5,i-0f489664be6f77a24,z1d.large,6.785937786,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.26ms,6.7623s,2
1574752581-6,i-0f489664be6f77a24,z1d.large,6.782984495,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.99ms,6.7608s,2
1574752581-6,i-0f489664be6f77a24,z1d.large,6.782805204,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.87ms,6.7616s,2
1574752581-6,i-0f489664be6f77a24,z1d.large,6.783646584,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.05ms,6.7613s,2
1574752581-7,i-0f489664be6f77a24,z1d.large,6.783793449,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.89ms,6.7617s,2
1574752581-7,i-0f489664be6f77a24,z1d.large,6.78509593,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.08ms,6.7616s,2
1574752581-7,i-0f489664be6f77a24,z1d.large,6.785302877,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.39ms,6.7621s,2
1574752581-8,i-0f489664be6f77a24,z1d.large,6.782647133,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.04ms,6.7606s,2
1574752581-8,i-0f489664be6f77a24,z1d.large,6.784654379,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.29ms,6.7616s,2
1574752581-8,i-0f489664be6f77a24,z1d.large,6.785712481,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.02ms,6.7621s,2
1574752581-9,i-0f489664be6f77a24,z1d.large,6.785649538,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.25ms,6.7615s,2
1574752581-9,i-0f489664be6f77a24,z1d.large,6.783881903,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.94ms,6.7611s,2
1574752581-9,i-0f489664be6f77a24,z1d.large,6.782396793,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.85ms,6.7612s,2
1574752581-10,i-0f489664be6f77a24,z1d.large,6.784061909,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.04ms,6.7608s,2
1574752581-10,i-0f489664be6f77a24,z1d.large,6.78425765,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.98ms,6.7602s,2
1574752581-10,i-0f489664be6f77a24,z1d.large,6.783771515,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.02ms,6.7602s,2
1574752581-11,i-0f489664be6f77a24,z1d.large,6.784200907,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.24ms,6.7618s,2
