experimentID,setId,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num
1574832396-1,1,i-0220dc64a60fd1f9f,z1d.large,6.806300402,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.40ms,6.7695s,2
1574832396-1,1,i-0220dc64a60fd1f9f,z1d.large,6.835575819,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1356.93ms,6.8039s,2
1574832396-1,1,i-0498f2dcef88b261b,z1d.large,6.798791647,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.10ms,6.7712s,2
1574832396-1,1,i-0498f2dcef88b261b,z1d.large,6.800188541,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.58ms,6.7722s,2
1574832396-1,1,i-0498f2dcef88b261b,z1d.large,6.8274827,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1357.89ms,6.7999s,2
1574832396-1,1,i-0153f4c4d24d4e2a9,z1d.large,6.80494523,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.76ms,6.7745s,2
1574832396-1,1,i-0153f4c4d24d4e2a9,z1d.large,6.810487747,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.75ms,6.7777s,2
1574832396-1,1,i-0153f4c4d24d4e2a9,z1d.large,6.80089879,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.55ms,6.7689s,2
1574832396-2,2,i-0952e4ffb0701ef91,z1d.large,6.806265354,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.02ms,6.7725s,2
1574832396-2,2,i-0952e4ffb0701ef91,z1d.large,6.805978775,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1355.30ms,6.7780s,2
1574832396-2,2,i-0952e4ffb0701ef91,z1d.large,6.794403315,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.58ms,6.7689s,2
1574832396-2,2,i-03408d1660c8a46ef,z1d.large,6.812420607,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.69ms,6.7680s,2
1574832396-2,2,i-03408d1660c8a46ef,z1d.large,6.794131041,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.62ms,6.7664s,2
1574832396-2,2,i-03408d1660c8a46ef,z1d.large,6.795408249,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.89ms,6.7666s,2
1574832396-2,2,i-0264f279d3b403129,z1d.large,6.823858976,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1355.66ms,6.7846s,2
1574832396-2,2,i-0264f279d3b403129,z1d.large,6.796513081,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.87ms,6.7695s,2
1574832396-2,2,i-0264f279d3b403129,z1d.large,6.795766592,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.94ms,6.7689s,2
1574832396-2,2,i-05fcaa4c910001a43,z1d.large,6.795213699,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.55ms,6.7689s,2
1574832396-2,2,i-05fcaa4c910001a43,z1d.large,6.799569607,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.87ms,6.7717s,2
1574832396-2,2,i-05fcaa4c910001a43,z1d.large,6.795958757,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.55ms,6.7681s,2
1574832396-2,2,i-0418367ce189d1786,z1d.large,6.804698229,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.68ms,6.7738s,2
