instanceID,experimentID,instanceType,wallTime,clients,threads,scaleFactor,transactionsType,queryMode,duration,transactions,mountPoint
i-002f7e27ea3e0bc1c,1573973929-25,m5d.large,60.23463749885559,10,10,1,TPC-B (sort of),simple,60 s,152719,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-25,m5d.large,60.25292444229126,10,10,1,TPC-B (sort of),simple,60 s,153066,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-26,m5d.large,60.24698090553284,10,10,1,TPC-B (sort of),simple,60 s,154863,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-26,m5d.large,60.231584787368774,10,10,1,TPC-B (sort of),simple,60 s,154087,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-26,m5d.large,60.287837266922,10,10,1,TPC-B (sort of),simple,60 s,154423,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-27,m5d.large,60.34396815299988,10,10,1,TPC-B (sort of),simple,60 s,159768,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-27,m5d.large,60.341618061065674,10,10,1,TPC-B (sort of),simple,60 s,159917,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-27,m5d.large,60.27445077896118,10,10,1,TPC-B (sort of),simple,60 s,159660,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-28,m5d.large,60.25587463378906,10,10,1,TPC-B (sort of),simple,60 s,161038,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-28,m5d.large,60.27947473526001,10,10,1,TPC-B (sort of),simple,60 s,161462,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-28,m5d.large,60.312756061553955,10,10,1,TPC-B (sort of),simple,60 s,161695,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-29,m5d.large,60.211262226104736,10,10,1,TPC-B (sort of),simple,60 s,162572,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-29,m5d.large,60.22951912879944,10,10,1,TPC-B (sort of),simple,60 s,162706,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-29,m5d.large,60.25926637649536,10,10,1,TPC-B (sort of),simple,60 s,162742,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-30,m5d.large,60.22825598716736,10,10,1,TPC-B (sort of),simple,60 s,162659,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-30,m5d.large,60.222655057907104,10,10,1,TPC-B (sort of),simple,60 s,162726,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-30,m5d.large,60.23635411262512,10,10,1,TPC-B (sort of),simple,60 s,163130,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-31,m5d.large,60.321373462677,10,10,1,TPC-B (sort of),simple,60 s,163351,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-31,m5d.large,60.24653935432434,10,10,1,TPC-B (sort of),simple,60 s,163340,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-31,m5d.large,60.37739610671997,10,10,1,TPC-B (sort of),simple,60 s,162751,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-32,m5d.large,60.242984771728516,10,10,1,TPC-B (sort of),simple,60 s,163408,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-32,m5d.large,60.23476600646973,10,10,1,TPC-B (sort of),simple,60 s,163301,data_directory = '/var/lib/postgresql/9.5/main'
i-002f7e27ea3e0bc1c,1573973929-32,m5d.large,60.28313159942627,10,10,1,TPC-B (sort of),simple,60 s,162874,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-0,m5d.large,60.31133961677551,10,10,1,TPC-B (sort of),simple,60 s,126217,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-0,m5d.large,60.30402994155884,10,10,1,TPC-B (sort of),simple,60 s,125445,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-0,m5d.large,60.34265923500061,10,10,1,TPC-B (sort of),simple,60 s,124950,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-1,m5d.large,60.2611243724823,10,10,1,TPC-B (sort of),simple,60 s,125946,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-1,m5d.large,60.39534306526184,10,10,1,TPC-B (sort of),simple,60 s,125872,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-1,m5d.large,60.266895055770874,10,10,1,TPC-B (sort of),simple,60 s,126357,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-2,m5d.large,60.24793553352356,10,10,1,TPC-B (sort of),simple,60 s,126281,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-2,m5d.large,60.28827214241028,10,10,1,TPC-B (sort of),simple,60 s,126749,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-2,m5d.large,60.395888805389404,10,10,1,TPC-B (sort of),simple,60 s,126379,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-3,m5d.large,60.45650815963745,10,10,1,TPC-B (sort of),simple,60 s,128651,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-3,m5d.large,60.280099391937256,10,10,1,TPC-B (sort of),simple,60 s,129252,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-3,m5d.large,60.26886010169983,10,10,1,TPC-B (sort of),simple,60 s,128888,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-4,m5d.large,60.231422901153564,10,10,1,TPC-B (sort of),simple,60 s,129910,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-4,m5d.large,60.298184394836426,10,10,1,TPC-B (sort of),simple,60 s,130503,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-4,m5d.large,60.25824809074402,10,10,1,TPC-B (sort of),simple,60 s,130722,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-5,m5d.large,60.30002760887146,10,10,1,TPC-B (sort of),simple,60 s,131097,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-5,m5d.large,60.2504608631134,10,10,1,TPC-B (sort of),simple,60 s,131589,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-5,m5d.large,60.330774784088135,10,10,1,TPC-B (sort of),simple,60 s,131421,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-6,m5d.large,60.29317617416382,10,10,1,TPC-B (sort of),simple,60 s,131514,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-6,m5d.large,60.31075429916382,10,10,1,TPC-B (sort of),simple,60 s,131687,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-6,m5d.large,60.31390643119812,10,10,1,TPC-B (sort of),simple,60 s,131391,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-7,m5d.large,60.274195432662964,10,10,1,TPC-B (sort of),simple,60 s,135745,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-7,m5d.large,60.296122550964355,10,10,1,TPC-B (sort of),simple,60 s,135622,data_directory = '/var/lib/postgresql/9.5/main'
i-0f472084ac3992ad9,1573973929-7,m5d.large,60.27826261520386,10,10,1,TPC-B (sort of),simple,60 s,135234,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-0,m5d.large,60.38471555709839,10,10,1,TPC-B (sort of),simple,60 s,124797,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-0,m5d.large,60.26224327087402,10,10,1,TPC-B (sort of),simple,60 s,124250,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-0,m5d.large,60.2632257938385,10,10,1,TPC-B (sort of),simple,60 s,123756,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-1,m5d.large,60.26089596748352,10,10,1,TPC-B (sort of),simple,60 s,123524,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-1,m5d.large,60.33288908004761,10,10,1,TPC-B (sort of),simple,60 s,123694,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-1,m5d.large,60.472047328948975,10,10,1,TPC-B (sort of),simple,60 s,123818,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-2,m5d.large,60.40460681915283,10,10,1,TPC-B (sort of),simple,60 s,124250,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-2,m5d.large,60.278501987457275,10,10,1,TPC-B (sort of),simple,60 s,123938,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-2,m5d.large,60.26837205886841,10,10,1,TPC-B (sort of),simple,60 s,124298,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-3,m5d.large,60.38566851615906,10,10,1,TPC-B (sort of),simple,60 s,127295,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-3,m5d.large,60.27341866493225,10,10,1,TPC-B (sort of),simple,60 s,126713,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-3,m5d.large,60.2658007144928,10,10,1,TPC-B (sort of),simple,60 s,126868,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-4,m5d.large,60.27296328544617,10,10,1,TPC-B (sort of),simple,60 s,127729,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-4,m5d.large,60.274845361709595,10,10,1,TPC-B (sort of),simple,60 s,128442,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-4,m5d.large,60.28851270675659,10,10,1,TPC-B (sort of),simple,60 s,128493,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-5,m5d.large,60.36887717247009,10,10,1,TPC-B (sort of),simple,60 s,129439,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-5,m5d.large,60.31488752365112,10,10,1,TPC-B (sort of),simple,60 s,129939,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-5,m5d.large,60.28727912902832,10,10,1,TPC-B (sort of),simple,60 s,129502,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-6,m5d.large,60.360581398010254,10,10,1,TPC-B (sort of),simple,60 s,129528,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-6,m5d.large,60.42761731147766,10,10,1,TPC-B (sort of),simple,60 s,129956,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-6,m5d.large,60.24479532241821,10,10,1,TPC-B (sort of),simple,60 s,130402,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-7,m5d.large,60.386467695236206,10,10,1,TPC-B (sort of),simple,60 s,134821,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-7,m5d.large,60.270464181900024,10,10,1,TPC-B (sort of),simple,60 s,134563,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-7,m5d.large,60.28591299057007,10,10,1,TPC-B (sort of),simple,60 s,134139,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-8,m5d.large,60.25417947769165,10,10,1,TPC-B (sort of),simple,60 s,136099,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-8,m5d.large,60.252957344055176,10,10,1,TPC-B (sort of),simple,60 s,135858,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-8,m5d.large,60.25114893913269,10,10,1,TPC-B (sort of),simple,60 s,135905,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-9,m5d.large,60.252676248550415,10,10,1,TPC-B (sort of),simple,60 s,137212,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-9,m5d.large,60.294246673583984,10,10,1,TPC-B (sort of),simple,60 s,137812,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-9,m5d.large,60.26718735694885,10,10,1,TPC-B (sort of),simple,60 s,137196,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-10,m5d.large,60.307735443115234,10,10,1,TPC-B (sort of),simple,60 s,138641,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-10,m5d.large,60.35357975959778,10,10,1,TPC-B (sort of),simple,60 s,139079,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-10,m5d.large,60.26336932182312,10,10,1,TPC-B (sort of),simple,60 s,138905,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-11,m5d.large,60.26733040809631,10,10,1,TPC-B (sort of),simple,60 s,138980,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-11,m5d.large,60.34972286224365,10,10,1,TPC-B (sort of),simple,60 s,138815,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-11,m5d.large,60.21938347816467,10,10,1,TPC-B (sort of),simple,60 s,138651,data_directory = '/var/lib/postgresql/9.5/main'
i-08559b79281547ef2,1573973929-12,m5d.large,60.229771852493286,10,10,1,TPC-B (sort of),simple,60 s,138936,data_directory = '/var/lib/postgresql/9.5/main'
