instanceID,setId,tenants,transactions,std_transactions
i-0ba417327f988ba2b,9,39,136144.0,133.2816566523691
i-0bfaa8f4e041c36fa,9,39,136281.66666666666,169.21386861996382
i-0c3e9f9e7b281edfe,9,39,130846.66666666667,201.92655430460988
i-0cc4b604b837f69d9,9,39,136080.33333333334,182.4015716306541
i-0d136c81f43ce8a29,9,39,128809.0,203.2707553978191
i-0d1c421d52c368b29,9,39,135690.0,150.8509197850646
i-0d44050a4e6a71d7c,9,39,136601.66666666666,225.7107293270185
i-0d6feb91baa545931,9,39,135785.0,369.6579500024313
i-0dcfa6d3bc470d28d,9,39,138438.0,308.4866285594888
i-0e167bbfcd6a685f5,9,39,128916.0,132.36691429507601
i-0ede59d8254436a40,9,39,130116.33333333333,55.13921774320993
i-0f285214d5c41327e,9,39,129269.66666666667,171.94863574141482
i-0009b7735dea24732,10,38,129225.66666666667,140.19391332484003
i-002f7e27ea3e0bc1c,10,38,137573.33333333334,374.4440323110121
i-007e12c9530b8cdea,10,38,136620.66666666666,198.28346712051894
i-008e6f72c7403b5d3,10,38,130236.33333333333,55.59076661940838
i-00ba7a56c944e5a25,10,38,128871.0,438.1312588711287
i-00d71d40b42658392,10,38,138641.33333333334,7.637626158256558
i-01f539b055c2a5d34,10,38,129400.66666666667,404.7830694746652
i-0243a74ede206f760,10,38,129180.66666666667,126.89496969278491
i-02ca0e36a4acaf9fc,10,38,127841.33333333333,226.08921542907387
i-048c3c6548c1a414a,10,38,128375.0,226.87441459979573
i-0507566c757134fb6,10,38,138592.0,150.6220435394501
i-067b2519b614c8f9d,10,38,137917.0,377.82667984143205
i-06b96f53253b4cc2e,10,38,138651.33333333334,239.59201433547742
i-07379900fe80899d6,10,38,127766.0,352.15337567599715
i-0763ab86e85627573,10,38,120087.66666666667,410.1028326326601
i-07998976f194caa97,10,38,138615.0,220.3792186209943
i-07be1c77f6fdf8eda,10,38,139791.33333333334,297.2883000276528
i-07c76ac1348426483,10,38,127126.66666666667,138.5869161693608
i-0837f0f6a7a42ac68,10,38,129309.0,340.76238055278344
i-084caea7d9c000ba9,10,38,137244.0,258.3621489305274
i-08559b79281547ef2,10,38,138875.0,220.53571139386926
i-08e70b514c8c3cd5a,10,38,129557.66666666667,103.36504889629542
i-08ff78a502245298a,10,38,129494.66666666667,360.1129452454215
i-0977cb2af690d36fd,10,38,130657.66666666667,334.09928663996436
i-09c658651b17c197e,10,38,127483.33333333333,182.89158901746458
i-0b138e3642a677559,10,38,137363.0,284.77535005684746
i-0b3a38b18367faa71,10,38,128294.66666666667,447.9356352572684
i-0ba417327f988ba2b,10,38,138180.66666666666,257.8998513635357
i-0c3e9f9e7b281edfe,10,38,131184.33333333334,163.2676738773927
i-0cc4b604b837f69d9,10,38,137286.33333333334,298.65755194425196
i-0d136c81f43ce8a29,10,38,128875.66666666667,329.02482175868124
i-0d1c421d52c368b29,10,38,137329.33333333334,93.22195735626939
i-0d44050a4e6a71d7c,10,38,138250.66666666666,210.21496933694863
i-0d6feb91baa545931,10,38,137077.66666666666,261.68747263354993
i-0dcfa6d3bc470d28d,10,38,139622.33333333334,228.368853684848
i-0e167bbfcd6a685f5,10,38,128802.33333333333,85.42443054146307
i-0ede59d8254436a40,10,38,130113.66666666667,205.23482485517113
i-0f285214d5c41327e,10,38,129490.0,396.8513575635089
i-0009b7735dea24732,11,37,133058.33333333334,471.0895173248246
i-002f7e27ea3e0bc1c,11,37,137769.33333333334,433.04657178337857
i-007e12c9530b8cdea,11,37,136527.0,286.04719890255876
i-008e6f72c7403b5d3,11,37,134121.33333333334,166.92014058625372
i-00ba7a56c944e5a25,11,37,133328.66666666666,28.919428302324583
i-00d71d40b42658392,11,37,138568.0,78.56207736560943
i-01f539b055c2a5d34,11,37,133128.0,176.57009939398006
i-0243a74ede206f760,11,37,133148.66666666666,249.3197411624907
i-02ca0e36a4acaf9fc,11,37,131659.66666666666,104.78708571829098
i-048c3c6548c1a414a,11,37,132628.66666666666,168.1675751544702
i-0507566c757134fb6,11,37,138470.0,458.5269893910281
i-067b2519b614c8f9d,11,37,138021.66666666666,322.7388004769977
i-06b96f53253b4cc2e,11,37,139193.33333333334,145.49684990862454
i-07379900fe80899d6,11,37,132294.66666666666,318.17657571438406
i-0763ab86e85627573,11,37,124053.0,94.46163242290491
i-07998976f194caa97,11,37,138558.33333333334,96.99656351301212
i-07be1c77f6fdf8eda,11,37,139453.0,174.0775689168481
i-07c76ac1348426483,11,37,131222.33333333334,232.6721584834223
i-0837f0f6a7a42ac68,11,37,133680.66666666666,119.37476003465888
i-084caea7d9c000ba9,11,37,137287.66666666666,297.6076835925658
i-08559b79281547ef2,11,37,138815.33333333334,164.5002532926151
i-08e70b514c8c3cd5a,11,37,134032.0,231.92886840581102
i-08ff78a502245298a,11,37,133788.33333333334,276.5001506931481
i-0977cb2af690d36fd,11,37,134790.33333333334,485.1456825875416
i-09c658651b17c197e,11,37,132343.33333333334,351.5427901882446
i-0b138e3642a677559,11,37,137472.0,166.82625692618055
i-0ba417327f988ba2b,11,37,137785.33333333334,197.14546237064255
i-0c3e9f9e7b281edfe,11,37,135315.66666666666,185.52717680526484
i-0cc4b604b837f69d9,11,37,137360.33333333334,108.28819572480094
i-0d136c81f43ce8a29,11,37,132821.33333333334,211.95361127693621
i-0d1c421d52c368b29,11,37,137117.66666666666,61.43560314128286
i-0d44050a4e6a71d7c,11,37,137733.0,195.76771950451894
i-0d6feb91baa545931,11,37,137320.0,76.73982017179868
i-0dcfa6d3bc470d28d,11,37,139548.0,47.634021455258214
i-0e167bbfcd6a685f5,11,37,133217.66666666666,251.46040112377992
i-0ede59d8254436a40,11,37,134363.0,263.2793193549391
i-0f285214d5c41327e,11,37,133987.66666666666,279.15288523196574
i-0009b7735dea24732,12,36,134427.0,161.0248428038357
i-002f7e27ea3e0bc1c,12,36,137917.0,176.71445894436596
i-007e12c9530b8cdea,12,36,136540.66666666666,159.6757130353018
i-008e6f72c7403b5d3,12,36,135801.33333333334,146.13806257554657
i-00ba7a56c944e5a25,12,36,134544.0,159.84992962150469
i-00d71d40b42658392,12,36,138515.0,49.36598018878993
i-01f539b055c2a5d34,12,36,134824.66666666666,430.65337956799317
i-0243a74ede206f760,12,36,134552.66666666666,92.3598036665982
i-02ca0e36a4acaf9fc,12,36,133885.33333333334,315.5888675687594
i-048c3c6548c1a414a,12,36,134487.0,210.459022139703
i-0507566c757134fb6,12,36,138785.66666666666,394.5001056189115
i-067b2519b614c8f9d,12,36,137872.0,255.44666762359614
i-06b96f53253b4cc2e,12,36,138743.66666666666,203.22975503929464
i-0763ab86e85627573,12,36,125921.33333333333,285.2653735267094
i-07998976f194caa97,12,36,138621.33333333334,409.9235701119613
i-07be1c77f6fdf8eda,12,36,139369.66666666666,263.9059175792275
i-07c76ac1348426483,12,36,133557.33333333334,478.7758696230729
i-0837f0f6a7a42ac68,12,36,135667.0,4.58257569495584
i-084caea7d9c000ba9,12,36,137118.66666666666,155.5452774382191
i-08559b79281547ef2,12,36,138729.66666666666,414.04387851208463
i-08e70b514c8c3cd5a,12,36,135339.66666666666,243.0171461714822
i-08ff78a502245298a,12,36,135680.66666666666,229.210238282094
i-0977cb2af690d36fd,12,36,136803.0,176.68050260286222
i-09c658651b17c197e,12,36,133660.33333333334,208.6967496951784
i-0b138e3642a677559,12,36,137371.66666666666,145.22511261257046
i-0ba417327f988ba2b,12,36,137634.66666666666,127.37477510611896
i-0c3e9f9e7b281edfe,12,36,136880.0,476.5070828434767
i-0cc4b604b837f69d9,12,36,136547.0,755.3654744559086
i-0d136c81f43ce8a29,12,36,134664.66666666666,164.04369336653173
i-0d1c421d52c368b29,12,36,136505.33333333334,207.94310119196757
i-0d44050a4e6a71d7c,12,36,138121.0,288.37995769470524
i-0d6feb91baa545931,12,36,137274.66666666666,344.1646892598558
i-0dcfa6d3bc470d28d,12,36,139585.66666666666,249.91465209813452
i-0e167bbfcd6a685f5,12,36,135481.33333333334,141.9589142439971
i-0ede59d8254436a40,12,36,136009.33333333334,70.31595361888854
i-0f285214d5c41327e,12,36,135498.0,237.85920205028856
i-0009b7735dea24732,13,35,135746.66666666666,72.19649114280926
i-002f7e27ea3e0bc1c,13,35,137633.66666666666,261.832643750417
i-007e12c9530b8cdea,13,35,137214.0,257.489805623446
i-00ba7a56c944e5a25,13,35,136189.66666666666,130.46966441795374
i-00d71d40b42658392,13,35,138782.66666666666,411.57542848587366
i-01f539b055c2a5d34,13,35,136240.33333333334,188.6168956730356
i-0243a74ede206f760,13,35,136403.33333333334,176.8172314378118
i-02ca0e36a4acaf9fc,13,35,135017.0,721.7748956565337
i-048c3c6548c1a414a,13,35,135891.33333333334,202.84558987893934
i-0507566c757134fb6,13,35,138698.0,185.57208841849035
i-067b2519b614c8f9d,13,35,137880.66666666666,339.47655785537034
i-06b96f53253b4cc2e,13,35,138508.33333333334,305.20867178592914
i-0763ab86e85627573,13,35,127397.66666666667,376.5532277558312
i-07998976f194caa97,13,35,138426.33333333334,615.240061547798
i-07be1c77f6fdf8eda,13,35,139766.0,66.14378277661477
i-07c76ac1348426483,13,35,134884.66666666666,235.8481149666695
i-0837f0f6a7a42ac68,13,35,137467.0,230.2411778983073
i-084caea7d9c000ba9,13,35,137003.0,518.8034309832578
i-08559b79281547ef2,13,35,138964.0,58.966091951222275
i-08e70b514c8c3cd5a,13,35,136330.66666666666,178.67941496807103
i-08ff78a502245298a,13,35,136927.33333333334,131.02035465275645
i-0977cb2af690d36fd,13,35,138483.66666666666,153.93938200906908
i-09c658651b17c197e,13,35,135065.33333333334,377.70402874914515
i-0b138e3642a677559,13,35,137539.33333333334,39.80368492154297
i-0ba417327f988ba2b,13,35,137977.66666666666,77.31321577410677
i-0c3e9f9e7b281edfe,13,35,138368.66666666666,220.65886189621824
i-0cc4b604b837f69d9,13,35,137428.33333333334,206.28701688020752
i-0d136c81f43ce8a29,13,35,136159.33333333334,162.37097441763694
i-0d1c421d52c368b29,13,35,136922.33333333334,256.4806685372878
i-0d44050a4e6a71d7c,13,35,138176.66666666666,241.05047880752025
i-0d6feb91baa545931,13,35,137316.0,29.0516780926679
i-0dcfa6d3bc470d28d,13,35,139258.66666666666,134.53747928860705
i-0e167bbfcd6a685f5,13,35,136372.0,135.87862230682205
i-0ede59d8254436a40,13,35,137511.66666666666,165.68142120748502
i-0f285214d5c41327e,13,35,137301.66666666666,157.02653703541117
i-0009b7735dea24732,14,34,137065.66666666666,117.41095917048551
i-002f7e27ea3e0bc1c,14,34,137809.33333333334,506.64616186578826
i-007e12c9530b8cdea,14,34,137329.66666666666,450.1836662222841
i-00ba7a56c944e5a25,14,34,138243.33333333334,536.1430157461114
i-00d71d40b42658392,14,34,138464.33333333334,401.2596831645707
i-01f539b055c2a5d34,14,34,137318.66666666666,51.43280405863173
i-0243a74ede206f760,14,34,137901.0,348.03879094146964
i-02ca0e36a4acaf9fc,14,34,136838.33333333334,82.76674050205168
i-0507566c757134fb6,14,34,138456.0,186.36523280912672
i-067b2519b614c8f9d,14,34,138789.0,639.5052775388175
i-06b96f53253b4cc2e,14,34,138675.33333333334,247.24549203844902
i-0763ab86e85627573,14,34,128825.33333333333,526.4089031668577
i-07998976f194caa97,14,34,137913.66666666666,152.58221827373538
i-07be1c77f6fdf8eda,14,34,139555.66666666666,173.6500311930134
i-07c76ac1348426483,14,34,136822.0,136.71503209230505
i-0837f0f6a7a42ac68,14,34,138798.66666666666,234.81340109400267
i-084caea7d9c000ba9,14,34,137082.66666666666,274.15384975107
i-08559b79281547ef2,14,34,139213.66666666666,263.9059175792243
i-08e70b514c8c3cd5a,14,34,137710.66666666666,148.9642015161164
i-08ff78a502245298a,14,34,138919.66666666666,175.24363992263193
i-0977cb2af690d36fd,14,34,140097.0,221.54909162530998
i-09c658651b17c197e,14,34,136675.0,149.22801345591918
i-0b138e3642a677559,14,34,137139.66666666666,60.25224753761338
i-0ba417327f988ba2b,14,34,137972.0,308.1752748031548
i-0c3e9f9e7b281edfe,14,34,139261.66666666666,461.7535417658788
i-0cc4b604b837f69d9,14,34,137559.66666666666,295.18186484493816
i-0d136c81f43ce8a29,14,34,138116.33333333334,296.2791476518926
i-0d1c421d52c368b29,14,34,136490.66666666666,322.2519718067461
i-0d44050a4e6a71d7c,14,34,138029.33333333334,105.64247882993809
i-0d6feb91baa545931,14,34,137375.0,51.21523210920751
i-0dcfa6d3bc470d28d,14,34,139565.66666666666,216.03317646448428
i-0e167bbfcd6a685f5,14,34,138108.66666666666,345.3828793286285
i-0ede59d8254436a40,14,34,139634.0,7.810249675906654
i-0f285214d5c41327e,14,34,138257.66666666666,352.68446709960233
i-0009b7735dea24732,15,33,148427.0,179.26795586495652
i-002f7e27ea3e0bc1c,15,33,137819.66666666666,268.29896260204777
i-007e12c9530b8cdea,15,33,136810.66666666666,89.47811650528443
i-00ba7a56c944e5a25,15,33,149914.33333333334,256.22320998171074
i-00d71d40b42658392,15,33,138613.66666666666,139.66507556771006
i-01f539b055c2a5d34,15,33,149162.0,676.739979608121
i-02ca0e36a4acaf9fc,15,33,148061.33333333334,206.14881356275788
i-0507566c757134fb6,15,33,138656.66666666666,230.94227272921222
i-067b2519b614c8f9d,15,33,138510.33333333334,217.15969546242226
i-06b96f53253b4cc2e,15,33,139123.33333333334,158.08963702068638
i-0763ab86e85627573,15,33,139249.33333333334,143.0046619286714
i-07998976f194caa97,15,33,138228.33333333334,131.5915397483224
i-07be1c77f6fdf8eda,15,33,139757.33333333334,251.28138278299673
i-07c76ac1348426483,15,33,148119.66666666666,75.71877794400525
i-0837f0f6a7a42ac68,15,33,150567.0,215.7985171404104
i-084caea7d9c000ba9,15,33,136994.66666666666,290.1126218097572
i-08559b79281547ef2,15,33,139023.33333333334,139.37120697379413
i-08e70b514c8c3cd5a,15,33,148899.0,140.81193131265547
i-08ff78a502245298a,15,33,150562.66666666666,63.089882971305435
i-0977cb2af690d36fd,15,33,151617.33333333334,284.33137943837994
i-09c658651b17c197e,15,33,147500.66666666666,229.61344327659688
i-0b138e3642a677559,15,33,137465.0,174.21538393609217
i-0ba417327f988ba2b,15,33,137897.66666666666,165.84430449470827
i-0c3e9f9e7b281edfe,15,33,150859.0,156.0416611036937
i-0cc4b604b837f69d9,15,33,137492.0,185.19989200860783
i-0d136c81f43ce8a29,15,33,149602.33333333334,26.31222782915387
i-0d1c421d52c368b29,15,33,136874.33333333334,112.43368415796309
i-0d44050a4e6a71d7c,15,33,138167.66666666666,183.4402718416352
i-0d6feb91baa545931,15,33,137739.0,344.0697603684462
i-0dcfa6d3bc470d28d,15,33,139533.0,449.6676550520395
i-0e167bbfcd6a685f5,15,33,149472.0,288.951553032684
i-0ede59d8254436a40,15,33,151249.66666666666,310.08762202534746
i-0f285214d5c41327e,15,33,149604.66666666666,142.72117338830466
i-0009b7735dea24732,16,32,148493.0,267.2246246138256
i-002f7e27ea3e0bc1c,16,32,148990.66666666666,458.7551997888767
i-007e12c9530b8cdea,16,32,147666.0,255.74792276771282
i-00ba7a56c944e5a25,16,32,149846.66666666666,208.62486269218198
i-00d71d40b42658392,16,32,150160.66666666666,84.34650753488651
i-01f539b055c2a5d34,16,32,149343.33333333334,90.29027263960326
i-02ca0e36a4acaf9fc,16,32,148101.33333333334,270.5445126653488
i-0507566c757134fb6,16,32,149552.33333333334,231.31003725159644
i-067b2519b614c8f9d,16,32,150019.0,453.2912970706585
i-06b96f53253b4cc2e,16,32,150444.66666666666,116.38871652068714
i-0763ab86e85627573,16,32,139171.0,143.0
i-07998976f194caa97,16,32,149200.33333333334,471.2985607163827
i-07be1c77f6fdf8eda,16,32,151276.33333333334,271.86087128039264
i-07c76ac1348426483,16,32,148196.33333333334,373.82125853586166
i-0837f0f6a7a42ac68,16,32,150623.33333333334,83.76355611681025
i-084caea7d9c000ba9,16,32,148025.66666666666,69.55094056396909
i-08559b79281547ef2,16,32,150568.66666666666,290.2177343535907
i-08e70b514c8c3cd5a,16,32,149058.33333333334,49.16638417998325
i-08ff78a502245298a,16,32,150561.0,169.23061188803874
i-0977cb2af690d36fd,16,32,151501.0,418.4304004252081
i-09c658651b17c197e,16,32,147839.0,173.27723451163456
i-0b138e3642a677559,16,32,148688.33333333334,118.7448244486219
i-0ba417327f988ba2b,16,32,149051.0,340.0
i-0c3e9f9e7b281edfe,16,32,150987.0,148.46211637990345
i-0cc4b604b837f69d9,16,32,148706.0,263.73471519691907
i-0d136c81f43ce8a29,16,32,149461.66666666666,119.7386041898495
i-0d1c421d52c368b29,16,32,147738.66666666666,102.57355084685823
i-0d6feb91baa545931,16,32,148644.33333333334,458.5328050786916
i-0dcfa6d3bc470d28d,16,32,151111.33333333334,200.54259730374525
i-0e167bbfcd6a685f5,16,32,149404.0,334.20203470356074
i-0ede59d8254436a40,16,32,150934.33333333334,207.56284188971352
i-0f285214d5c41327e,16,32,149953.0,200.19240744843447
i-0009b7735dea24732,17,31,150116.0,204.88289338058462
i-002f7e27ea3e0bc1c,17,31,149084.0,266.43385670743874
i-007e12c9530b8cdea,17,31,147993.0,373.54651651434256
i-00ba7a56c944e5a25,17,31,151299.66666666666,450.346903323793
i-00d71d40b42658392,17,31,150036.66666666666,127.64142483274107
i-02ca0e36a4acaf9fc,17,31,150469.0,166.14150595200465
i-0507566c757134fb6,17,31,150094.66666666666,372.942801691265
i-067b2519b614c8f9d,17,31,150545.66666666666,420.87092241366577
i-06b96f53253b4cc2e,17,31,150889.66666666666,244.25055441765386
i-0763ab86e85627573,17,31,140607.0,339.71605790718814
i-07998976f194caa97,17,31,148863.33333333334,268.2579604286412
i-07be1c77f6fdf8eda,17,31,151188.0,604.6478313861714
i-07c76ac1348426483,17,31,149391.66666666666,668.441720221986
i-0837f0f6a7a42ac68,17,31,152274.33333333334,451.4513631980049
i-084caea7d9c000ba9,17,31,148424.33333333334,26.72701504720314
i-08559b79281547ef2,17,31,150341.66666666666,354.37879921537433
i-08e70b514c8c3cd5a,17,31,151034.0,424.90469519646405
i-08ff78a502245298a,17,31,151801.66666666666,179.50580306311
i-0977cb2af690d36fd,17,31,153188.66666666666,491.3912222794904
i-09c658651b17c197e,17,31,149335.33333333334,266.60145035864525
i-0b138e3642a677559,17,31,148521.66666666666,401.4527784600956
i-0ba417327f988ba2b,17,31,149060.33333333334,290.28663994978166
i-0c3e9f9e7b281edfe,17,31,152593.0,450.0811038024147
i-0cc4b604b837f69d9,17,31,148860.33333333334,293.1455838543978
i-0d136c81f43ce8a29,17,31,151254.66666666666,220.59993955877334
i-0d1c421d52c368b29,17,31,147814.33333333334,171.0740580372567
i-0d6feb91baa545931,17,31,149113.66666666666,368.82561371647023
i-0dcfa6d3bc470d28d,17,31,151387.33333333334,208.86438981629792
i-0e167bbfcd6a685f5,17,31,151142.0,202.0123758585102
i-0ede59d8254436a40,17,31,152498.0,88.89881888979178
i-0f285214d5c41327e,17,31,151595.33333333334,535.6961203269423
i-0009b7735dea24732,18,30,151586.33333333334,231.61246368305268
i-002f7e27ea3e0bc1c,18,30,149653.66666666666,168.4913449804826
i-007e12c9530b8cdea,18,30,147932.33333333334,293.30246049655784
i-00ba7a56c944e5a25,18,30,152840.33333333334,191.06630611735883
i-00d71d40b42658392,18,30,150028.66666666666,128.04816802021776
i-02ca0e36a4acaf9fc,18,30,151919.0,392.4194184797689
i-0507566c757134fb6,18,30,150185.33333333334,286.68856505506596
i-067b2519b614c8f9d,18,30,150375.66666666666,490.63666122022704
i-06b96f53253b4cc2e,18,30,150814.0,129.29423807734048
i-0763ab86e85627573,18,30,142518.0,190.78784028338913
i-07998976f194caa97,18,30,149182.33333333334,153.51330018383473
i-07be1c77f6fdf8eda,18,30,151403.66666666666,745.271315249238
i-07c76ac1348426483,18,30,151001.66666666666,52.1664004253048
i-0837f0f6a7a42ac68,18,30,153976.0,246.45283524439316
i-084caea7d9c000ba9,18,30,148394.0,339.90734031497465
i-08559b79281547ef2,18,30,150005.0,151.594854793954
i-08e70b514c8c3cd5a,18,30,152707.0,196.9289211873157
i-08ff78a502245298a,18,30,153836.66666666666,276.1780826447531
i-0977cb2af690d36fd,18,30,154845.0,201.00746254803576
i-09c658651b17c197e,18,30,151892.66666666666,67.14412359494146
i-0b138e3642a677559,18,30,148535.66666666666,211.9300198965042
i-0ba417327f988ba2b,18,30,149203.0,402.07959411041986
i-0c3e9f9e7b281edfe,18,30,154205.66666666666,130.77588972487482
i-0cc4b604b837f69d9,18,30,148856.0,295.3760315259178
i-0d136c81f43ce8a29,18,30,152707.33333333334,131.00127225845668
i-0d1c421d52c368b29,18,30,147979.33333333334,86.39637338067286
i-0d6feb91baa545931,18,30,149012.33333333334,192.36510425056875
i-0dcfa6d3bc470d28d,18,30,151582.0,297.7263844539143
i-0ede59d8254436a40,18,30,154586.0,128.99224782908468
i-0f285214d5c41327e,18,30,153142.66666666666,248.54442929450516
i-0009b7735dea24732,19,29,153545.0,352.3052653594607
i-002f7e27ea3e0bc1c,19,29,149779.0,96.94843990493091
i-007e12c9530b8cdea,19,29,148601.66666666666,341.3155919868506
i-00ba7a56c944e5a25,19,29,154743.33333333334,384.3648440392671
i-00d71d40b42658392,19,29,149648.33333333334,332.0637488997179
i-02ca0e36a4acaf9fc,19,29,153478.33333333334,67.48580097571478
i-0507566c757134fb6,19,29,150385.0,196.59348921060433
i-067b2519b614c8f9d,19,29,150020.66666666666,211.12160792617027
i-06b96f53253b4cc2e,19,29,150938.33333333334,245.82988698149495
i-0763ab86e85627573,19,29,144133.66666666666,161.96707484342022
i-07998976f194caa97,19,29,149236.66666666666,220.19612470099256
i-07be1c77f6fdf8eda,19,29,151006.33333333334,189.70854839288236
i-07c76ac1348426483,19,29,152756.66666666666,260.000641024855
i-0837f0f6a7a42ac68,19,29,155508.0,297.4508362738286
i-084caea7d9c000ba9,19,29,148653.0,56.824290580701486
i-08559b79281547ef2,19,29,150092.33333333334,157.16339692604035
i-08e70b514c8c3cd5a,19,29,154051.33333333334,426.56457111828934
i-08ff78a502245298a,19,29,155288.66666666666,153.21335886055564
i-0977cb2af690d36fd,19,29,156609.66666666666,479.03688097404074
i-09c658651b17c197e,19,29,153257.66666666666,337.7903689173703
i-0b138e3642a677559,19,29,148498.33333333334,228.74949908870494
i-0ba417327f988ba2b,19,29,149470.0,391.0153449674322
i-0c3e9f9e7b281edfe,19,29,155621.66666666666,190.8149190533429
i-0cc4b604b837f69d9,19,29,148675.0,533.215716197488
i-0d136c81f43ce8a29,19,29,153770.66666666666,152.39531926320157
i-0d1c421d52c368b29,19,29,148043.66666666666,269.95616928185507
i-0d6feb91baa545931,19,29,149161.0,382.6656504051546
i-0dcfa6d3bc470d28d,19,29,151828.0,224.4014260204244
i-0f285214d5c41327e,19,29,155043.0,294.16491973041246
i-0009b7735dea24732,20,28,158423.33333333334,433.35935819286397
i-002f7e27ea3e0bc1c,20,28,149750.0,252.55296474205167
i-007e12c9530b8cdea,20,28,148194.66666666666,335.1183870415515
i-00ba7a56c944e5a25,20,28,159601.0,52.67826876426369
i-00d71d40b42658392,20,28,148951.33333333334,265.00251571132566
i-02ca0e36a4acaf9fc,20,28,158569.33333333334,746.5938208512898
i-0507566c757134fb6,20,28,150178.33333333334,293.65512652316204
i-067b2519b614c8f9d,20,28,149724.33333333334,362.66283698958136
i-06b96f53253b4cc2e,20,28,150877.33333333334,364.4946273037931
i-0763ab86e85627573,20,28,149358.0,98.13765841918178
i-07998976f194caa97,20,28,149585.66666666666,588.3114254655751
i-07be1c77f6fdf8eda,20,28,150933.0,407.93504384889513
i-0837f0f6a7a42ac68,20,28,161396.0,116.66619047521866
i-084caea7d9c000ba9,20,28,148567.33333333334,269.1789986855062
i-08559b79281547ef2,20,28,150106.66666666666,140.1154286056103
i-08e70b514c8c3cd5a,20,28,159290.33333333334,413.5871532498701
i-08ff78a502245298a,20,28,160998.66666666666,557.8282292366863
i-0977cb2af690d36fd,20,28,162000.66666666666,583.1314888885114
i-09c658651b17c197e,20,28,158281.33333333334,372.6879838864344
i-0b138e3642a677559,20,28,148958.66666666666,609.4869427094714
i-0ba417327f988ba2b,20,28,149047.66666666666,252.50016501644578
i-0c3e9f9e7b281edfe,20,28,160900.0,92.79547402756236
i-0cc4b604b837f69d9,20,28,148569.66666666666,208.50019984003214
i-0d136c81f43ce8a29,20,28,158861.0,29.715315916207253
i-0d1c421d52c368b29,20,28,147961.66666666666,416.4232622384787
i-0d6feb91baa545931,20,28,148848.33333333334,112.25566058481627
i-0dcfa6d3bc470d28d,20,28,151615.0,257.28583326720496
i-0f285214d5c41327e,20,28,159866.66666666666,191.0715398308517
i-0009b7735dea24732,21,27,158532.0,372.6942446563939
i-002f7e27ea3e0bc1c,21,27,150997.33333333334,217.80801944219579
i-007e12c9530b8cdea,21,27,149762.66666666666,167.15661319054772
i-00ba7a56c944e5a25,21,27,159509.0,585.2956517863429
i-00d71d40b42658392,21,27,150827.33333333334,199.22934857428575
i-02ca0e36a4acaf9fc,21,27,158620.33333333334,808.6571172835464
i-0507566c757134fb6,21,27,151288.66666666666,366.22443027921315
i-067b2519b614c8f9d,21,27,151541.0,233.771255718063
i-06b96f53253b4cc2e,21,27,152550.0,467.9305504025143
i-0763ab86e85627573,21,27,148896.0,203.84062401788316
i-07998976f194caa97,21,27,151808.66666666666,147.17449960279282
i-0837f0f6a7a42ac68,21,27,161156.66666666666,220.7313601039315
i-084caea7d9c000ba9,21,27,149677.0,560.1312346227445
i-08559b79281547ef2,21,27,151587.33333333334,209.13233449979606
i-08e70b514c8c3cd5a,21,27,159357.0,308.9190832564411
i-08ff78a502245298a,21,27,161093.33333333334,83.03212229813913
i-0977cb2af690d36fd,21,27,162380.33333333334,98.39884823174587
i-09c658651b17c197e,21,27,158011.0,259.4050886162413
i-0b138e3642a677559,21,27,150560.0,111.01351269102334
i-0ba417327f988ba2b,21,27,150734.0,264.1155050352024
i-0c3e9f9e7b281edfe,21,27,160756.66666666666,209.78639930494322
i-0cc4b604b837f69d9,21,27,150089.33333333334,313.1554459582824
i-0d136c81f43ce8a29,21,27,158726.0,348.1436485130815
i-0d1c421d52c368b29,21,27,149419.33333333334,329.2025718814039
i-0d6feb91baa545931,21,27,150097.66666666666,189.4368848279925
i-0dcfa6d3bc470d28d,21,27,152584.0,286.00524470715567
i-0f285214d5c41327e,21,27,159186.0,364.4077386664559
i-0009b7735dea24732,22,26,160454.33333333334,216.45399819206992
i-002f7e27ea3e0bc1c,22,26,151229.66666666666,26.76440422152387
i-007e12c9530b8cdea,22,26,149601.33333333334,192.14664538662123
i-00ba7a56c944e5a25,22,26,161117.33333333334,262.53444218489506
i-00d71d40b42658392,22,26,150908.0,130.88544609695916
i-02ca0e36a4acaf9fc,22,26,160208.33333333334,229.04657459419462
i-0507566c757134fb6,22,26,151475.66666666666,241.60780892457188
i-067b2519b614c8f9d,22,26,151150.66666666666,219.62316210575682
i-06b96f53253b4cc2e,22,26,152847.33333333334,359.0547776222064
i-0763ab86e85627573,22,26,150708.0,350.1414000086251
i-07998976f194caa97,22,26,151114.33333333334,162.8690680679865
i-0837f0f6a7a42ac68,22,26,162093.33333333334,270.1801867889889
i-084caea7d9c000ba9,22,26,150019.0,221.6100178241047
i-08559b79281547ef2,22,26,151785.0,453.827059572256
i-08e70b514c8c3cd5a,22,26,160820.33333333334,363.15882659427774
i-08ff78a502245298a,22,26,162436.33333333334,732.1218022524251
i-0977cb2af690d36fd,22,26,163858.0,162.5207679036744
i-0b138e3642a677559,22,26,150827.0,185.776747737708
i-0ba417327f988ba2b,22,26,150695.0,171.54591222177228
i-0c3e9f9e7b281edfe,22,26,162352.33333333334,142.14194783150518
i-0cc4b604b837f69d9,22,26,150263.66666666666,73.35757175188347
i-0d136c81f43ce8a29,22,26,160845.33333333334,343.5437866318271
