instanceID,instanceType,experimentID,interval,bandwidthUpload,bandwitdhDownload,setId,vmId,cmd
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,4.45 Gbits/sec,5,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.86 Gbits/sec,4.62 Gbits/sec,5,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,4.63 Gbits/sec,5,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.95 Gbits/sec,4.52 Gbits/sec,5,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.95 Gbits/sec,2.71 Gbits/sec,5,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,4.81 Gbits/sec,5,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.92 Gbits/sec,4.03 Gbits/sec,5,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,4.97 Gbits/sec,5,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,4.63 Gbits/sec,5,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,4.91 Gbits/sec,5,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,4.94 Gbits/sec,5,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,4.69 Gbits/sec,6,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,4.67 Gbits/sec,6,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,2.42 Gbits/sec,6,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.67 Gbits/sec,4.64 Gbits/sec,6,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,2.41 Gbits/sec,6,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,3.26 Gbits/sec,6,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,4.38 Gbits/sec,6,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,4.54 Gbits/sec,6,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,4.61 Gbits/sec,6,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,4.94 Gbits/sec,6,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,4.67 Gbits/sec,6,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,3.87 Gbits/sec,3.51 Gbits/sec,7,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.36 Gbits/sec,4.26 Gbits/sec,7,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,4.23 Gbits/sec,7,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,4.87 Gbits/sec,7,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.33 Gbits/sec,4.75 Gbits/sec,7,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.33 Gbits/sec,4.79 Gbits/sec,7,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.39 Gbits/sec,2.44 Gbits/sec,7,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,4.28 Gbits/sec,7,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,4.64 Gbits/sec,7,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,2.20 Gbits/sec,7,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.55 Gbits/sec,4.51 Gbits/sec,7,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.78 Gbits/sec,3.98 Gbits/sec,8,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.96 Gbits/sec,3.85 Gbits/sec,8,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.06 Gbits/sec,2.31 Gbits/sec,8,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.96 Gbits/sec,4.03 Gbits/sec,8,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.40 Gbits/sec,4.86 Gbits/sec,8,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.36 Gbits/sec,2.39 Gbits/sec,8,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.41 Gbits/sec,2.45 Gbits/sec,8,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.38 Gbits/sec,2.49 Gbits/sec,8,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.96 Gbits/sec,2.42 Gbits/sec,8,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.97 Gbits/sec,4.44 Gbits/sec,8,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.66 Gbits/sec,3.62 Gbits/sec,8,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,2.71 Gbits/sec,1.54 Gbits/sec,9,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,3.76 Gbits/sec,4.38 Gbits/sec,9,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,3.81 Gbits/sec,3.98 Gbits/sec,9,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.89 Gbits/sec,2.52 Gbits/sec,9,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.11 Gbits/sec,4.22 Gbits/sec,9,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.24 Gbits/sec,2.24 Gbits/sec,9,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.94 Gbits/sec,2.90 Gbits/sec,9,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,3.88 Gbits/sec,2.12 Gbits/sec,9,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.95 Gbits/sec,1.92 Gbits/sec,9,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,3.90 Gbits/sec,4.02 Gbits/sec,9,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.21 Gbits/sec,4.42 Gbits/sec,9,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,2.61 Gbits/sec,1.47 Gbits/sec,10,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,2.40 Gbits/sec,1.41 Gbits/sec,10,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,3.37 Gbits/sec,1.93 Gbits/sec,10,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,4.46 Gbits/sec,2.48 Gbits/sec,10,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,746 Mbits/sec,3.58 Gbits/sec,10,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,746 Mbits/sec,2.13 Gbits/sec,10,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,724 Mbits/sec,10,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,978 Mbits/sec,827 Mbits/sec,10,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,742 Mbits/sec,10,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,743 Mbits/sec,2.07 Gbits/sec,10,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,743 Mbits/sec,1.91 Gbits/sec,10,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,1.36 Gbits/sec,2.36 Gbits/sec,11,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,822 Mbits/sec,2.05 Gbits/sec,11,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,733 Mbits/sec,11,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,739 Mbits/sec,4.55 Gbits/sec,11,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,739 Mbits/sec,11,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,744 Mbits/sec,1.59 Gbits/sec,11,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,717 Mbits/sec,11,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,707 Mbits/sec,11,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,739 Mbits/sec,4.55 Gbits/sec,11,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,747 Mbits/sec,11,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,718 Mbits/sec,11,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,1.41 Gbits/sec,1.71 Gbits/sec,12,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,746 Mbits/sec,1.52 Gbits/sec,12,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,816 Mbits/sec,2.36 Gbits/sec,12,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,747 Mbits/sec,1.97 Gbits/sec,12,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,759 Mbits/sec,12,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,744 Mbits/sec,1.45 Gbits/sec,12,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,743 Mbits/sec,12,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,720 Mbits/sec,12,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,742 Mbits/sec,2.47 Gbits/sec,12,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,742 Mbits/sec,2.71 Gbits/sec,12,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,752 Mbits/sec,12,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,1.37 Gbits/sec,1.67 Gbits/sec,13,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,745 Mbits/sec,13,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,721 Mbits/sec,13,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,723 Mbits/sec,13,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,718 Mbits/sec,13,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,816 Mbits/sec,2.58 Gbits/sec,13,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,718 Mbits/sec,13,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,739 Mbits/sec,4.23 Gbits/sec,13,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,731 Mbits/sec,13,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,744 Mbits/sec,1.34 Gbits/sec,13,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,743 Mbits/sec,1.78 Gbits/sec,13,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,1.50 Gbits/sec,981 Mbits/sec,14,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,699 Mbits/sec,14,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,744 Mbits/sec,1.61 Gbits/sec,14,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,739 Mbits/sec,4.32 Gbits/sec,14,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,739 Mbits/sec,4.62 Gbits/sec,14,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,744 Mbits/sec,674 Mbits/sec,14,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,741 Mbits/sec,3.50 Gbits/sec,14,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,742 Mbits/sec,2.63 Gbits/sec,14,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,743 Mbits/sec,1.87 Gbits/sec,14,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,743 Mbits/sec,1.98 Gbits/sec,14,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,740 Mbits/sec,4.00 Gbits/sec,14,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,1.41 Gbits/sec,921 Mbits/sec,15,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,781 Mbits/sec,2.19 Gbits/sec,15,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,908 Mbits/sec,15,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,707 Mbits/sec,15,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,698 Mbits/sec,677 Mbits/sec,15,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,788 Mbits/sec,847 Mbits/sec,15,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,709 Mbits/sec,745 Mbits/sec,15,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,783 Mbits/sec,728 Mbits/sec,15,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,701 Mbits/sec,758 Mbits/sec,15,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,751 Mbits/sec,743 Mbits/sec,15,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,778 Mbits/sec,743 Mbits/sec,15,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,1.41 Gbits/sec,1.48 Gbits/sec,16,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,719 Mbits/sec,16,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,818 Mbits/sec,777 Mbits/sec,16,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,686 Mbits/sec,745 Mbits/sec,16,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,806 Mbits/sec,744 Mbits/sec,16,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,744 Mbits/sec,743 Mbits/sec,16,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,744 Mbits/sec,743 Mbits/sec,16,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,743 Mbits/sec,743 Mbits/sec,16,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,743 Mbits/sec,743 Mbits/sec,16,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,711 Mbits/sec,16,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,743 Mbits/sec,776 Mbits/sec,16,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,1.31 Gbits/sec,1.30 Gbits/sec,17,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,809 Mbits/sec,748 Mbits/sec,17,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,707 Mbits/sec,17,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,818 Mbits/sec,907 Mbits/sec,17,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,709 Mbits/sec,686 Mbits/sec,17,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,779 Mbits/sec,806 Mbits/sec,17,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,700 Mbits/sec,17,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,743 Mbits/sec,786 Mbits/sec,17,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,735 Mbits/sec,17,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,683 Mbits/sec,17,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,714 Mbits/sec,17,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,1.10 Gbits/sec,750 Mbits/sec,18,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,1.12 Gbits/sec,1.49 Gbits/sec,18,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,760 Mbits/sec,746 Mbits/sec,18,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,743 Mbits/sec,744 Mbits/sec,18,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,746 Mbits/sec,730 Mbits/sec,18,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,743 Mbits/sec,713 Mbits/sec,18,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,745 Mbits/sec,875 Mbits/sec,18,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,643 Mbits/sec,659 Mbits/sec,18,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,626 Mbits/sec,831 Mbits/sec,18,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,539 Mbits/sec,561 Mbits/sec,18,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,1.16 Gbits/sec,927 Mbits/sec,18,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,814 Mbits/sec,694 Mbits/sec,19,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,1.33 Gbits/sec,894 Mbits/sec,19,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,746 Mbits/sec,1.22 Gbits/sec,19,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,687 Mbits/sec,873 Mbits/sec,19,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,842 Mbits/sec,729 Mbits/sec,19,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
i-0ede59d8254436a40,m5d.large,1573987010,15.0 sec,658 Mbits/sec,758 Mbits/sec,19,5,iperf -c 172.31.40.155 --dualtest --window 416k --time 15 
