,iperf,sysbench,ycruncher,pgbench,setId,vmId
2651,1339.0,9.041301727,6.2776684760000006,129948,42,23
2652,1106.0,9.051482677000001,6.120543003,130856,42,24
2653,1858.0,9.045001983999999,6.073224067999999,130791,42,24
2654,1209.0,9.038621902000001,6.065953492999999,130712,42,24
2655,1417.0,9.059933186,6.16748023,129555,42,25
2656,1183.0,9.047016621000001,6.179667472999999,129473,42,25
2657,1167.0,9.038339853,6.110257387000001,129414,42,25
2658,1356.0,9.061963797,6.369606495,120144,42,26
2659,2303.0,9.044432402,6.372023821,120038,42,26
2660,1136.0,9.038731098,6.351229429,119586,42,26
2661,1340.0,9.04430151,6.3891699310000005,127840,42,27
2662,1173.0,9.03519845,6.38507247,127366,42,27
2663,1369.0,9.042149543999999,6.360212563999999,127422,42,27
2664,1571.0,9.038345337,6.394840479,130028,42,28
2665,577.0,9.041013002,6.362363577000001,130308,42,28
2666,696.0,9.038552523,6.340671539,129540,42,28
2667,1276.0,9.040033102,6.35686183,126388,42,29
2668,1047.0,9.046746254,6.287560462999999,126429,42,29
2669,1262.0,9.036453962000001,6.439337492000001,126684,42,29
2670,760.0,9.039258957000001,6.237759352,129991,42,30
2671,971.0,9.044254541,6.088116407,129847,42,30
2672,1123.0,9.038183451,6.058274746,129865,42,30
2673,689.0,9.054668665,6.38402009,128731,42,31
2674,1010.0,9.044465065,6.365692854,128514,42,31
2675,891.0,9.040515422999999,6.324497461,128880,42,31
2676,1208.0,9.035999775,6.13805294,128699,42,32
2677,559.0,9.046696901,6.120098114,129272,42,32
2678,1244.0,9.038432837,6.1914498810000005,129151,42,32
2679,1421.0,8.778045654,6.4977698329999996,129213,42,33
2680,1562.0,8.775610685,6.372088194,128974,42,33
2681,1095.0,8.774126768,6.318110943,129398,42,33
2682,1266.0,8.791699886,6.188734055,128910,42,34
2683,1427.0,8.77462101,6.268169403,128972,42,34
2684,834.0,8.770527124,6.102864742,128569,42,34
2685,1262.0,8.788388014,6.378336906,128425,42,35
2686,899.0,8.780487061,6.355896235,127966,42,35
2687,733.0,8.776817799,6.389127016000001,128080,42,35
2688,758.0,8.774015902999999,6.160118341,129283,42,36
2689,935.0,8.780137777,6.07341671,129583,42,36
2690,1186.0,8.772676229,6.065766572999999,129312,42,36
2691,1021.0,8.780332327,6.385362864,127749,42,37
2692,1335.0,8.771690607,6.365476608,127255,42,37
2693,1466.0,8.771486044,6.305616379,126834,42,37
2694,698.0,8.776022434,6.132652997999999,127629,42,38
2695,1037.0,8.775010109,6.095844269,127846,42,38
2696,1148.0,8.770344257,6.067508936,127902,42,38
2697,1373.0,8.794337034,6.353734255,129453,42,39
2698,1158.0,8.7732656,6.374037743,129281,42,39
2699,1036.0,8.77107954,6.461814642,129430,42,39
2700,904.0,8.794254065,6.367445469,130083,42,40
2701,808.0,8.773723125,6.341894865,130262,42,40
2702,1308.0,8.772989511,6.328696728,130502,42,40
2703,1190.0,9.061311007,6.356305361,131514,42,41
2704,1235.0,9.042778969,6.32535696,131687,42,41
2705,1372.0,9.043968916,6.449599266,131391,42,41
2706,577.0,9.035672426,6.287842751,128694,42,42
2707,1388.0,9.043984412999999,6.277188063,129243,42,42
2708,1120.0,9.037334919,6.266358614,129030,42,42
2709,1057.0,9.041070223,6.41050458,126901,43,1
2710,1978.0,9.041111231,6.313012122999999,127003,43,1
2711,1484.0,9.044703245,6.278702021,127413,43,1
2712,689.0,9.048523426000001,6.306007147000001,127172,43,2
2713,796.0,9.04565835,6.289403915,127520,43,2
2714,968.0,9.038146734,6.262422562,127929,43,2
2715,1029.0,9.037982702,6.373738766000001,127437,43,3
2716,620.0,9.041806221,6.329162121,128154,43,3
2717,964.0,9.04386425,6.291668892000001,127810,43,3
2718,973.0,9.048016548,6.356296539,128441,43,4
2719,807.0,9.043112755,6.26695013,128314,43,4
2720,760.0,9.037918091,6.268078566,128109,43,4
2721,1592.0,9.038271904,6.356708765,129979,43,5
2722,1905.0,9.044449568,6.3034055229999995,130226,43,5
2723,1401.0,9.046802997999999,6.447287082999999,130038,43,5
2724,1145.0,9.038700104,6.351909399,127316,43,6
2725,681.0,9.042656422,6.299090862000001,127326,43,6
2726,800.0,9.0392766,6.29348278,127438,43,6
2727,1264.0,9.05794549,6.410748005,127732,43,7
2728,1205.0,9.038325071000001,6.383031367999999,128107,43,7
2729,1268.0,9.045664549,6.347189188,127912,43,7
2730,1591.0,9.065299749,6.396520376000001,128703,43,8
2731,1605.0,9.041195154,6.388634443,128311,43,8
2732,1099.0,9.038971663,6.334467649,128775,43,8
2733,1275.0,8.781350374,6.320111036,127997,43,9
2734,712.0,8.780659199,6.25825572,128076,43,9
2735,1466.0,8.773277521,6.236855267999999,128511,43,9
2736,1005.0,8.78700614,6.343187094,129706,43,10
