11-16-2019,python3 distribute_work.py -b sysbench -s -c 5 -n 10 -d 2,,,,,,
experimentID,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num
1573960552-8,i-0d6feb91baa545931,m5d.large,8.77794075,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.44ms,8.7565s,2
1573960552-8,i-0d6feb91baa545931,m5d.large,8.771385908,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.73ms,8.7508s,2
1573960552-8,i-0d6feb91baa545931,m5d.large,8.773190975,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.09ms,8.7521s,2
1573960552-8,i-0d6feb91baa545931,m5d.large,8.783569813,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1752.35ms,8.7623s,2
1573960552-8,i-0d6feb91baa545931,m5d.large,8.793611288,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.39ms,8.7653s,2
1573960552-8,i-0d6feb91baa545931,m5d.large,8.779518843,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.77ms,8.7511s,2
1573960552-8,i-0d6feb91baa545931,m5d.large,8.773150206,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.39ms,8.7522s,2
1573960552-8,i-0d6feb91baa545931,m5d.large,8.776429892,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.21ms,8.7526s,2
1573960552-9,i-0d6feb91baa545931,m5d.large,8.802466393,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.10ms,8.7603s,2
1573960552-9,i-0d6feb91baa545931,m5d.large,8.772267818,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.66ms,8.7504s,2
1573960552-9,i-0d6feb91baa545931,m5d.large,8.781890631,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.67ms,8.7578s,2
1573960552-9,i-0d6feb91baa545931,m5d.large,8.775406837,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.49ms,8.7506s,2
1573960552-9,i-0d6feb91baa545931,m5d.large,8.774395227,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.83ms,8.7526s,2
1573960552-9,i-0d6feb91baa545931,m5d.large,8.782752752,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.61ms,8.7596s,2
1573960552-9,i-0d6feb91baa545931,m5d.large,8.791675806,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.58ms,8.7684s,2
1573960552-9,i-0d6feb91baa545931,m5d.large,8.777046442,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.64ms,8.7523s,2
1573960552-9,i-0d6feb91baa545931,m5d.large,8.781302929,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.26ms,8.7602s,2
1573960552-9,i-0d6feb91baa545931,m5d.large,8.772406101,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.52ms,8.7512s,2
1573960552-10,i-0d6feb91baa545931,m5d.large,8.804313421,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.39ms,8.7584s,2
1573960552-10,i-0d6feb91baa545931,m5d.large,8.775050402,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.51ms,8.7505s,2
1573960552-10,i-0d6feb91baa545931,m5d.large,8.7730937,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.27ms,8.7517s,2
1573960552-10,i-0d6feb91baa545931,m5d.large,8.773149014,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.58ms,8.7512s,2
1573960552-10,i-0d6feb91baa545931,m5d.large,8.774126768,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.34ms,8.7542s,2
1573960552-10,i-0d6feb91baa545931,m5d.large,8.780911922,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.58ms,8.7592s,2
1573960552-10,i-0d6feb91baa545931,m5d.large,8.786574602,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.34ms,8.7643s,2
1573960552-10,i-0d6feb91baa545931,m5d.large,8.770565748,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.69ms,8.7504s,2
1573960552-10,i-0d6feb91baa545931,m5d.large,8.773819447,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.30ms,8.7526s,2
1573960552-10,i-0d6feb91baa545931,m5d.large,8.769603491,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.48ms,8.7502s,2
1573960552-11,i-0d6feb91baa545931,m5d.large,8.806001663,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.38ms,8.7487s,2
1573960552-11,i-0d6feb91baa545931,m5d.large,8.772338152,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.87ms,8.7509s,2
1573960552-11,i-0d6feb91baa545931,m5d.large,8.78046608,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.15ms,8.7559s,2
1573960552-11,i-0d6feb91baa545931,m5d.large,8.772739172,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.49ms,8.7508s,2
1573960552-11,i-0d6feb91baa545931,m5d.large,8.773090601,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.50ms,8.7510s,2
1573960552-11,i-0d6feb91baa545931,m5d.large,8.781619549,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.13ms,8.7604s,2
1573960552-11,i-0d6feb91baa545931,m5d.large,8.788551092,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.48ms,8.7676s,2
1573960552-11,i-0d6feb91baa545931,m5d.large,8.776196241,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.56ms,8.7503s,2
1573960552-11,i-0d6feb91baa545931,m5d.large,8.773845673,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.73ms,8.7539s,2
1573960552-11,i-0d6feb91baa545931,m5d.large,8.769704103,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.49ms,8.7496s,2
1573960552-12,i-0d6feb91baa545931,m5d.large,8.773751497,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.24ms,8.7527s,2
1573960552-12,i-0d6feb91baa545931,m5d.large,8.771864176,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.70ms,8.7511s,2
1573960552-12,i-0d6feb91baa545931,m5d.large,8.776576281,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.45ms,8.7555s,2
1573960552-12,i-0d6feb91baa545931,m5d.large,8.771267414,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.60ms,8.7510s,2
1573960552-12,i-0d6feb91baa545931,m5d.large,8.770029545,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.60ms,8.7487s,2
1573960552-12,i-0d6feb91baa545931,m5d.large,8.784156799,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.38ms,8.7637s,2
1573960552-12,i-0d6feb91baa545931,m5d.large,8.795251369,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1752.15ms,8.7739s,2
1573960552-12,i-0d6feb91baa545931,m5d.large,8.769678831,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.51ms,8.7499s,2
1573960552-12,i-0d6feb91baa545931,m5d.large,8.773601294,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.35ms,8.7547s,2
1573960552-12,i-0d6feb91baa545931,m5d.large,8.772288561,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.03ms,8.7518s,2
1573960552-13,i-0d6feb91baa545931,m5d.large,8.80173254,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.77ms,8.7511s,2
1573960552-13,i-0d6feb91baa545931,m5d.large,8.772535801,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.55ms,8.7511s,2
1573960552-13,i-0d6feb91baa545931,m5d.large,8.776043415,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.24ms,8.7569s,2
1573960552-13,i-0d6feb91baa545931,m5d.large,8.772206306,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.64ms,8.7518s,2
1573960552-13,i-0d6feb91baa545931,m5d.large,8.773300171,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.24ms,8.7526s,2
1573960552-13,i-0d6feb91baa545931,m5d.large,8.780299425,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.61ms,8.7594s,2
1573960552-13,i-0d6feb91baa545931,m5d.large,8.784901381,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.22ms,8.7654s,2
1573960552-13,i-0d6feb91baa545931,m5d.large,8.77443552,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.36ms,8.7540s,2
1573960552-13,i-0d6feb91baa545931,m5d.large,8.773808718,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.32ms,8.7526s,2
1573960552-13,i-0d6feb91baa545931,m5d.large,8.778176546,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.01ms,8.7574s,2
1573960552-14,i-0d6feb91baa545931,m5d.large,8.777596474,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.50ms,8.7510s,2
1573960552-14,i-0d6feb91baa545931,m5d.large,8.770750046,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.77ms,8.7506s,2
1573960552-14,i-0d6feb91baa545931,m5d.large,8.777254343,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.66ms,8.7545s,2
1573960552-14,i-0d6feb91baa545931,m5d.large,8.7725842,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.77ms,8.7524s,2
1573960552-14,i-0d6feb91baa545931,m5d.large,8.773410559,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.98ms,8.7530s,2
1573960552-14,i-0d6feb91baa545931,m5d.large,8.792551994,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1752.06ms,8.7705s,2
1573960552-14,i-0d6feb91baa545931,m5d.large,8.788680315,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1752.52ms,8.7679s,2
1573960552-14,i-0d6feb91baa545931,m5d.large,8.771741152,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.10ms,8.7506s,2
1573960552-14,i-0d6feb91baa545931,m5d.large,8.779172421,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.75ms,8.7592s,2
1573960552-14,i-0d6feb91baa545931,m5d.large,8.774971008,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.42ms,8.7549s,2
1573960552-15,i-0d6feb91baa545931,m5d.large,8.804712057,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.82ms,8.7557s,2
1573960552-15,i-0d6feb91baa545931,m5d.large,8.771747828,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.55ms,8.7503s,2
1573960552-15,i-0d6feb91baa545931,m5d.large,8.778905153,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.26ms,8.7568s,2
1573960552-15,i-0d6feb91baa545931,m5d.large,8.771453857,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.60ms,8.7511s,2
1573960552-15,i-0d6feb91baa545931,m5d.large,8.771674395,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.82ms,8.7527s,2
1573960552-15,i-0d6feb91baa545931,m5d.large,8.7833426,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.51ms,8.7649s,2
1573960552-15,i-0d6feb91baa545931,m5d.large,8.788891792,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.44ms,8.7679s,2
1573960552-15,i-0d6feb91baa545931,m5d.large,8.77012229,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1749.88ms,8.7507s,2
1573960552-15,i-0d6feb91baa545931,m5d.large,8.778851986,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.36ms,8.7569s,2
1573960552-15,i-0d6feb91baa545931,m5d.large,8.77187109,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.20ms,8.7533s,2
