experimentID,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num
1574735736-2,i-0a6dd1c9e73f18063,c4.large,8.480846405,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.06ms,8.4559s,2
1574735736-3,i-0a6dd1c9e73f18063,c4.large,8.48896718,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.43ms,8.4560s,2
1574735736-3,i-0a6dd1c9e73f18063,c4.large,8.475184441,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.42ms,8.4490s,2
1574735736-3,i-0a6dd1c9e73f18063,c4.large,8.477223396,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.86ms,8.4521s,2
1574735736-4,i-0a6dd1c9e73f18063,c4.large,8.518837929,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.54ms,8.4688s,2
1574735736-4,i-0a6dd1c9e73f18063,c4.large,8.47602725,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.04ms,8.4477s,2
1574735736-4,i-0a6dd1c9e73f18063,c4.large,8.475077152,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.86ms,8.4501s,2
1574735736-5,i-0a6dd1c9e73f18063,c4.large,8.52600193,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.26ms,8.4633s,2
1574735736-5,i-0a6dd1c9e73f18063,c4.large,8.483676195,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.49ms,8.4559s,2
1574735736-5,i-0a6dd1c9e73f18063,c4.large,8.480607748,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.75ms,8.4545s,2
1574735736-6,i-0a6dd1c9e73f18063,c4.large,8.518594503,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1692.23ms,8.4730s,2
1574735736-6,i-0a6dd1c9e73f18063,c4.large,8.479584694,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.97ms,8.4523s,2
1574735736-6,i-0a6dd1c9e73f18063,c4.large,8.47955966,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.98ms,8.4528s,2
1574735736-7,i-0a6dd1c9e73f18063,c4.large,8.517619371,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.88ms,8.4552s,2
1574735736-7,i-0a6dd1c9e73f18063,c4.large,8.478867054,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.88ms,8.4527s,2
1574735736-7,i-0a6dd1c9e73f18063,c4.large,8.478183508,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.44ms,8.4499s,2
1574735736-8,i-0a6dd1c9e73f18063,c4.large,8.51638031,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.57ms,8.4684s,2
1574735736-8,i-0a6dd1c9e73f18063,c4.large,8.481595755,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.22ms,8.4525s,2
1574735736-8,i-0a6dd1c9e73f18063,c4.large,8.475061417,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.87ms,8.4494s,2
1574735736-9,i-0a6dd1c9e73f18063,c4.large,8.498042822,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.48ms,8.4593s,2
1574735736-9,i-0a6dd1c9e73f18063,c4.large,8.476782322,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.35ms,8.4495s,2
1574735736-9,i-0a6dd1c9e73f18063,c4.large,8.472236156,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.06ms,8.4462s,2
1574735736-0,i-08e46501431866a02,c4.large,8.526931286,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.98ms,8.4726s,2
1574735736-0,i-08e46501431866a02,c4.large,8.473782539,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.59ms,8.4535s,2
1574735736-0,i-08e46501431866a02,c4.large,8.47181201,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.53ms,8.4507s,2
1574735736-1,i-08e46501431866a02,c4.large,8.487262726,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.92ms,8.4585s,2
1574735736-1,i-08e46501431866a02,c4.large,8.476889372,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.16ms,8.4535s,2
1574735736-1,i-08e46501431866a02,c4.large,8.480384111,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.56ms,8.4582s,2
1574735736-2,i-08e46501431866a02,c4.large,8.48961091,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.91ms,8.4681s,2
1574735736-2,i-08e46501431866a02,c4.large,8.477060795,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.97ms,8.4548s,2
1574735736-2,i-08e46501431866a02,c4.large,8.47499156,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.24ms,8.4547s,2
1574735736-0,i-06548d41d8510143f,c4.large,8.560259342,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1692.40ms,8.4750s,2
1574735736-0,i-06548d41d8510143f,c4.large,8.473209381,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.29ms,8.4536s,2
1574735736-0,i-06548d41d8510143f,c4.large,8.473862171,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.28ms,8.4545s,2
1574735736-1,i-06548d41d8510143f,c4.large,8.501742363,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.25ms,8.4603s,2
1574735736-1,i-06548d41d8510143f,c4.large,8.471503735,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.72ms,8.4512s,2
1574735736-1,i-06548d41d8510143f,c4.large,8.47628355,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.85ms,8.4542s,2
1574735736-2,i-06548d41d8510143f,c4.large,8.497775316,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.44ms,8.4616s,2
1574735736-2,i-06548d41d8510143f,c4.large,8.468302965,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.17ms,8.4478s,2
1574735736-2,i-06548d41d8510143f,c4.large,8.473575115,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.86ms,8.4536s,2
1574735736-3,i-06548d41d8510143f,c4.large,8.494704723,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.13ms,8.4577s,2
1574735736-3,i-06548d41d8510143f,c4.large,8.472689152,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.81ms,8.4529s,2
1574735736-3,i-06548d41d8510143f,c4.large,8.478282452,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.59ms,8.4512s,2
1574735736-0,i-0613b465c9df396e2,c4.large,8.531803608,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.17ms,8.4603s,2
1574735736-0,i-0613b465c9df396e2,c4.large,8.479482889,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.04ms,8.4557s,2
1574735736-0,i-0613b465c9df396e2,c4.large,8.477097034,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.14ms,8.4559s,2
1574735736-1,i-0613b465c9df396e2,c4.large,8.501151085,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.73ms,8.4568s,2
1574735736-1,i-0613b465c9df396e2,c4.large,8.476578951,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.22ms,8.4517s,2
1574735736-1,i-0613b465c9df396e2,c4.large,8.481292009,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.53ms,8.4529s,2
1574735736-2,i-0613b465c9df396e2,c4.large,8.4872365,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.14ms,8.4520s,2
1574735736-2,i-0613b465c9df396e2,c4.large,8.479811668,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.41ms,8.4549s,2
1574735736-2,i-0613b465c9df396e2,c4.large,8.48247695,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.15ms,8.4582s,2
1574735736-3,i-0613b465c9df396e2,c4.large,8.472608566,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.20ms,8.4474s,2
1574735736-3,i-0613b465c9df396e2,c4.large,8.473983049,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.08ms,8.4484s,2
1574735736-3,i-0613b465c9df396e2,c4.large,8.48317647,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.13ms,8.4552s,2
1574735736-4,i-0613b465c9df396e2,c4.large,8.48043561,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.15ms,8.4500s,2
1574735736-4,i-0613b465c9df396e2,c4.large,8.472831249,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.07ms,8.4489s,2
1574735736-4,i-0613b465c9df396e2,c4.large,8.473892927,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.92ms,8.4501s,2
1574735736-5,i-0613b465c9df396e2,c4.large,8.48651123,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.69ms,8.4607s,2
1574735736-5,i-0613b465c9df396e2,c4.large,8.476273775,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.20ms,8.4517s,2
1574735736-5,i-0613b465c9df396e2,c4.large,8.476306915,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.91ms,8.4528s,2
1574735736-0,i-088ed38e4828dcd48,c4.large,8.569275141,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1692.75ms,8.4689s,2
1574735736-0,i-088ed38e4828dcd48,c4.large,8.484248638,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.55ms,8.4566s,2
1574735736-0,i-088ed38e4828dcd48,c4.large,8.484047174,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.50ms,8.4535s,2
1574735736-1,i-088ed38e4828dcd48,c4.large,8.488756895,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.88ms,8.4594s,2
1574735736-1,i-088ed38e4828dcd48,c4.large,8.483600616,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.37ms,8.4537s,2
1574735736-1,i-088ed38e4828dcd48,c4.large,8.485346079,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.45ms,8.4570s,2
1574735736-2,i-088ed38e4828dcd48,c4.large,8.499406815,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.60ms,8.4637s,2
1574735736-2,i-088ed38e4828dcd48,c4.large,8.481599092,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.69ms,8.4532s,2
1574735736-2,i-088ed38e4828dcd48,c4.large,8.485068798,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.37ms,8.4580s,2
1574735736-3,i-088ed38e4828dcd48,c4.large,8.503951788,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.67ms,8.4561s,2
1574735736-3,i-088ed38e4828dcd48,c4.large,8.484181404,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.16ms,8.4561s,2
1574735736-3,i-088ed38e4828dcd48,c4.large,8.479616165,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.75ms,8.4536s,2
1574735736-4,i-088ed38e4828dcd48,c4.large,8.495374441,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.65ms,8.4660s,2
1574735736-4,i-088ed38e4828dcd48,c4.large,8.483286381,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.98ms,8.4523s,2
1574735736-4,i-088ed38e4828dcd48,c4.large,8.488496542,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.41ms,8.4531s,2
1574735736-5,i-088ed38e4828dcd48,c4.large,8.498209953,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.95ms,8.4555s,2
1574735736-5,i-088ed38e4828dcd48,c4.large,8.477849007,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.80ms,8.4500s,2
1574735736-5,i-088ed38e4828dcd48,c4.large,8.48576808,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.35ms,8.4482s,2
1574735736-6,i-088ed38e4828dcd48,c4.large,8.49848628,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.84ms,8.4622s,2
1574735736-6,i-088ed38e4828dcd48,c4.large,8.477347136,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.23ms,8.4496s,2
1574735736-6,i-088ed38e4828dcd48,c4.large,8.487602234,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.32ms,8.4510s,2
1574735736-7,i-088ed38e4828dcd48,c4.large,8.495586634,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.70ms,8.4550s,2
1574735736-7,i-088ed38e4828dcd48,c4.large,8.483929396,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.07ms,8.4545s,2
1574735736-7,i-088ed38e4828dcd48,c4.large,8.486628056,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.62ms,8.4558s,2
1574735736-0,i-0d4832bc275c36418,c4.large,8.511771917,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1692.13ms,8.4694s,2
1574735736-0,i-0d4832bc275c36418,c4.large,8.488097906,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.53ms,8.4582s,2
1574735736-0,i-0d4832bc275c36418,c4.large,8.481374741,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.50ms,8.4559s,2
1574735736-1,i-0d4832bc275c36418,c4.large,8.489914179,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.29ms,8.4606s,2
1574735736-1,i-0d4832bc275c36418,c4.large,8.475512266,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.27ms,8.4499s,2
1574735736-1,i-0d4832bc275c36418,c4.large,8.48132062,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.56ms,8.4571s,2
1574735736-0,i-0fc37bebbbaf27f11,c4.large,8.49718523,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.22ms,8.4574s,2
1574735736-0,i-0fc37bebbbaf27f11,c4.large,8.481954575,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.38ms,8.4557s,2
1574735736-0,i-0fc37bebbbaf27f11,c4.large,8.485966444,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.43ms,8.4591s,2
1574735736-1,i-0fc37bebbbaf27f11,c4.large,8.477208853,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.23ms,8.4520s,2
1574735736-1,i-0fc37bebbbaf27f11,c4.large,8.488790035,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.67ms,8.4606s,2
1574735736-1,i-0fc37bebbbaf27f11,c4.large,8.488599777,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.95ms,8.4613s,2
1574735736-2,i-0fc37bebbbaf27f11,c4.large,8.476329565,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.04ms,8.4524s,2
1574735736-2,i-0fc37bebbbaf27f11,c4.large,8.479468107,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.91ms,8.4535s,2
1574735736-2,i-0fc37bebbbaf27f11,c4.large,8.483315468,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.21ms,8.4575s,2
1574735736-3,i-0fc37bebbbaf27f11,c4.large,8.474712133,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.17ms,8.4503s,2
1574735736-3,i-0fc37bebbbaf27f11,c4.large,8.483394146,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.58ms,8.4576s,2
1574735736-3,i-0fc37bebbbaf27f11,c4.large,8.478727579,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.93ms,8.4542s,2
1574735736-4,i-0fc37bebbbaf27f11,c4.large,8.476429462,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.35ms,8.4518s,2
1574735736-4,i-0fc37bebbbaf27f11,c4.large,8.481699944,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.34ms,8.4565s,2
1574735736-4,i-0fc37bebbbaf27f11,c4.large,8.479329109,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.19ms,8.4539s,2
1574735736-0,i-0bbc8477079d7228a,c4.large,8.481466055,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.92ms,8.4535s,2
1574735736-0,i-0bbc8477079d7228a,c4.large,8.466240406,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.34ms,8.4470s,2
1574735736-0,i-0bbc8477079d7228a,c4.large,8.476713419,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.06ms,8.4555s,2
1574735736-1,i-0bbc8477079d7228a,c4.large,8.47209692,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.88ms,8.4493s,2
1574735736-1,i-0bbc8477079d7228a,c4.large,8.475043058,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.88ms,8.4526s,2
1574735736-1,i-0bbc8477079d7228a,c4.large,8.479255199,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.14ms,8.4582s,2
1574735736-2,i-0bbc8477079d7228a,c4.large,8.47378087,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.79ms,8.4511s,2
1574735736-2,i-0bbc8477079d7228a,c4.large,8.471693277,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.71ms,8.4510s,2
1574735736-2,i-0bbc8477079d7228a,c4.large,8.479979992,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.96ms,8.4581s,2
1574735736-3,i-0bbc8477079d7228a,c4.large,8.470766783,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.02ms,8.4506s,2
1574735736-3,i-0bbc8477079d7228a,c4.large,8.474450111,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.00ms,8.4527s,2
1574735736-3,i-0bbc8477079d7228a,c4.large,8.472978592,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.34ms,8.4529s,2
1574735736-4,i-0bbc8477079d7228a,c4.large,8.472334385,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.55ms,8.4499s,2
1574735736-4,i-0bbc8477079d7228a,c4.large,8.47265029,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.56ms,8.4519s,2
1574735736-4,i-0bbc8477079d7228a,c4.large,8.476206303,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.44ms,8.4536s,2
1574735736-5,i-0bbc8477079d7228a,c4.large,8.474509716,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.21ms,8.4541s,2
1574735736-5,i-0bbc8477079d7228a,c4.large,8.472866058,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.63ms,8.4530s,2
1574735736-5,i-0bbc8477079d7228a,c4.large,8.474373341,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.80ms,8.4524s,2
1574735736-6,i-0bbc8477079d7228a,c4.large,8.469878674,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.74ms,8.4506s,2
1574735736-6,i-0bbc8477079d7228a,c4.large,8.470233202,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.47ms,8.4502s,2
1574735736-6,i-0bbc8477079d7228a,c4.large,8.478830338,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.60ms,8.4580s,2
1574735736-7,i-0bbc8477079d7228a,c4.large,8.47243166,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.89ms,8.4497s,2
1574735736-7,i-0bbc8477079d7228a,c4.large,8.468090057,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.76ms,8.4490s,2
1574735736-7,i-0bbc8477079d7228a,c4.large,8.47606945,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.85ms,8.4563s,2
1574735736-8,i-0bbc8477079d7228a,c4.large,8.474430561,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.92ms,8.4504s,2
1574735736-8,i-0bbc8477079d7228a,c4.large,8.471253395,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.56ms,8.4509s,2
1574735736-8,i-0bbc8477079d7228a,c4.large,8.472954988,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.28ms,8.4534s,2
1574735736-9,i-0bbc8477079d7228a,c4.large,8.473371506,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.84ms,8.4529s,2
1574735736-9,i-0bbc8477079d7228a,c4.large,8.47184515,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.89ms,8.4491s,2
1574735736-9,i-0bbc8477079d7228a,c4.large,8.47165823,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.35ms,8.4513s,2
1574735736-10,i-0bbc8477079d7228a,c4.large,8.474999189,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.37ms,8.4545s,2
1574735736-10,i-0bbc8477079d7228a,c4.large,8.470738649,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.10ms,8.4500s,2
1574735736-10,i-0bbc8477079d7228a,c4.large,8.476890326,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.42ms,8.4568s,2
1574735736-11,i-0bbc8477079d7228a,c4.large,8.471250057,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.60ms,8.4511s,2
1574735736-11,i-0bbc8477079d7228a,c4.large,8.469425201,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.74ms,8.4502s,2
1574735736-11,i-0bbc8477079d7228a,c4.large,8.472235441,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.40ms,8.4529s,2
1574735736-12,i-0bbc8477079d7228a,c4.large,8.47372818,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.06ms,8.4532s,2
1574735736-12,i-0bbc8477079d7228a,c4.large,8.473029137,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.97ms,8.4527s,2
1574735736-12,i-0bbc8477079d7228a,c4.large,8.480157852,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.70ms,8.4585s,2
1574735736-13,i-0bbc8477079d7228a,c4.large,8.475030422,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.52ms,8.4538s,2
1574735736-13,i-0bbc8477079d7228a,c4.large,8.47067976,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.96ms,8.4516s,2
1574735736-13,i-0bbc8477079d7228a,c4.large,8.479534149,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.91ms,8.4589s,2
1574735736-14,i-0bbc8477079d7228a,c4.large,8.466841221,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.68ms,8.4462s,2
1574735736-14,i-0bbc8477079d7228a,c4.large,8.468007565,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.65ms,8.4462s,2
1574735736-14,i-0bbc8477079d7228a,c4.large,8.470998526,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.50ms,8.4496s,2
1574735736-0,i-0b5cade10b35f1ca7,c4.large,8.50576663,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1692.02ms,8.4709s,2
1574735736-0,i-0b5cade10b35f1ca7,c4.large,8.47687149,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.51ms,8.4534s,2
1574735736-0,i-0b5cade10b35f1ca7,c4.large,8.477608919,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.08ms,8.4558s,2
1574735736-1,i-0b5cade10b35f1ca7,c4.large,8.488187551,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.33ms,8.4571s,2
1574735736-1,i-0b5cade10b35f1ca7,c4.large,8.477360725,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.05ms,8.4549s,2
1574735736-1,i-0b5cade10b35f1ca7,c4.large,8.486403227,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.87ms,8.4642s,2
1574735736-2,i-0b5cade10b35f1ca7,c4.large,8.491525412,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.99ms,8.4690s,2
1574735736-2,i-0b5cade10b35f1ca7,c4.large,8.477664232,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.32ms,8.4548s,2
1574735736-2,i-0b5cade10b35f1ca7,c4.large,8.478161573,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.50ms,8.4555s,2
1574735736-3,i-0b5cade10b35f1ca7,c4.large,8.478118896,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.82ms,8.4567s,2
1574735736-3,i-0b5cade10b35f1ca7,c4.large,8.477458954,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.17ms,8.4551s,2
1574735736-3,i-0b5cade10b35f1ca7,c4.large,8.470667362,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.55ms,8.4493s,2
