,iperf,sysbench,ycruncher,pgbench,setId,vmId
0,0.9952491052481551,0.0016126284318290938,0.0050188383825780815,0.9703000035336105,1,1
1,1.0,0.0004978421543894486,0.014231438641134412,0.9664365893591208,1,1
2,0.9854305894276756,0.001018947047263547,0.010641692518259823,0.9724908420593882,1,1
3,0.9971494631488931,0.003143444892119991,0.02261816827214522,0.9709183853755639,2,1
4,1.0,0.0013642737803445941,0.018354359365889517,0.9695873920776452,2,1
5,1.0,0.00035852646202773927,0.02326113858896727,0.9679148164289332,2,1
6,0.9957241947233395,0.0025328608162064263,0.019741518941775095,0.9755945299709066,2,2
7,0.9996832736832103,0.0006113683014452886,0.021506391619506134,0.9884922083887914,2,2
8,0.9939821999809965,0.002271742035418068,0.02389620700265162,1.0,2,2
9,0.9623095683020302,0.07334723556049952,0.020760137779224773,0.9180379038622363,3,1
10,1.0,0.07320800702460992,0.04225497417282687,0.9206527756510676,3,1
11,0.9969910999904982,0.07191513376309533,0.023745749064164164,0.9203170826511501,3,1
12,1.0,0.07262147009543038,0.022585011057816094,0.9252111332288955,3,2
13,0.9971494631488931,0.07216653779479851,0.016515111465552464,0.9252464693341499,3,2
14,1.0,0.07279258693706385,0.015742053878166386,0.9269484917372407,3,2
15,1.0,0.07525256630528523,0.0,0.9436801375752364,3,3
16,0.9998416368416052,0.07224935179168993,0.002214340469681624,0.9430087515754013,3,3
17,0.9995249105248155,0.07164251416505496,0.0006362595951034695,0.9419722258212699,3,3
18,1.0,0.07286189624871514,0.05982869166326049,0.9212240426860151,4,1
19,0.9977829157824724,0.0733044563500912,0.05609273634882175,0.9207411159142038,4,1
20,1.0,0.07233922308749557,0.054998749637583735,0.9241098246151309,4,1
21,1.0,0.07266377003660043,0.05823953173555194,0.9218718712823472,4,2
22,0.9984163684160516,0.07268990802507769,0.05639984696876324,0.9250521207552503,4,2
23,0.994457289456181,0.07313577897608889,0.08042336148556394,0.9228848396329756,4,2
24,1.0,0.07456300183823064,5.8848892315808174e-05,0.9437095843296152,4,3
25,0.9987330947328413,0.07199890611574486,0.0006457500732372978,0.9446636591714861,4,3
26,1.0,0.07225592982136586,5.1979279787021755e-05,0.9434857889963368,4,3
27,1.0,0.07237328957417227,0.05440894961541545,0.9880210603187316,4,4
28,0.9979412789408673,0.07213325553365321,0.05664914098699798,0.9870434280733578,4,4
29,0.9619928419852406,0.07444485804261017,0.0535440051727679,0.9859892342665991,4,4
30,0.9960409210401292,0.2579048490085444,0.05891133107437442,0.9218836499840987,5,1
31,0.932933202419789,0.20356254928699302,0.10409425882124385,0.9209177964404762,5,1
32,0.9326481487346784,0.11351240912586791,0.058215269408647165,0.9188506342830892,5,1
33,0.9599341209261077,0.1824073799895216,0.05718712045363722,0.9336976878408462,5,2
34,0.9998416368416052,0.23500422904254958,0.05344270711822578,0.933491560560195,5,2
35,0.9966743736737086,0.11107153630696906,0.056483117078793735,0.93491089412125,5,2
36,0.9626262946188199,0.2769519065273226,0.010541863787330207,0.9449640160661491,5,3
37,0.9692775472714028,0.11042387985103712,0.011063165381686564,0.9448580077503858,5,3
38,0.9974661894656827,0.11067868188884784,0.015414254808681352,0.9435623505577215,5,3
39,0.9800462420422513,0.14218398652252592,0.0557054929628638,0.9841399780916147,5,4
40,0.9909732999714946,0.11083307035207782,0.05457834887074442,0.9831623458462408,5,4
41,0.9950907420897602,0.11079639008482497,0.05061327200886233,0.9843578840740174,5,4
42,0.9946156526145757,0.2126686314358396,0.01168814755997537,0.9839927443197211,5,5
43,0.9946156526145757,0.11111030759868246,0.015876032474607456,0.9893402749148988,5,5
44,0.9995249105248155,0.1332980057235835,0.014583102810499005,0.9876323631609324,5,5
45,0.5729468599033817,0.25988513066151164,0.06817936523869525,0.9188683023357165,6,1
46,0.6171497584541064,0.11098636981620012,0.06515483902946417,0.9182558098446388,6,1
47,0.7264027400020147,0.11055517970600866,0.06758376786713799,0.918344150107775,6,1
48,0.9523326893231558,0.19316837673100445,0.05898006750529705,0.9283854933509228,6,2
49,0.9340417445285528,0.25500745580833933,0.06049286674148241,0.9286210673859526,6,2
50,0.9393469103347797,0.11092647029734043,0.08499297041240644,0.9284149401053016,6,2
51,0.9618344788268457,0.27969135218480473,0.010426667616920453,0.944316187469817,6,3
52,0.9950907420897602,0.11051296692131056,0.008031054717833615,0.9431972108034252,6,3
53,0.9811547841510151,0.11052028550692311,0.013653273623379432,0.9401406376989128,6,3
54,0.9558166788078422,0.3840570166681096,0.0629892613832549,0.9800645472855982,6,4
55,0.9928736578722326,0.2237832005080661,0.060578042875024996,0.9855593116526696,6,4
56,0.9816298736261996,0.11093248208402365,0.06338123018856665,0.9828619889515777,6,4
57,0.959617394609318,0.11088713257991648,0.014212020984967173,0.9883979787747794,6,5
58,0.994298926297786,0.1106905746361477,0.013919046817108333,0.9878090436872048,6,5
59,0.9952491052481551,0.11089758770222011,0.01242304470458933,0.9858420004947055,6,5
60,0.9599341209261077,0.22542890235066843,0.05670401894147956,0.9462302265044347,6,6
61,0.9927152947138378,0.11944728114670197,0.056811273402773095,0.9454881682940905,6,6
62,0.9821049631013841,0.1572494229923569,0.05675861908687163,0.9467602680832519,6,6
63,0.5751207729468599,0.21177188170738018,0.10991677041878484,0.917996678406106,7,1
64,0.5743961352657005,0.11108991992747246,0.06725743812126575,0.9193688971601549,7,1
65,0.7294248010476478,0.11079059609796293,0.07273765710929694,0.9201698488792565,7,1
66,0.2704980842911877,0.11652875844701328,0.06133692420434991,0.9222193429840162,7,2
67,0.895036898615906,0.22635620750879606,0.06376069075621843,0.9258177363690974,7,2
68,0.6439613526570049,0.11100405655036172,0.06498230292977772,0.9253524776499134,7,2
69,0.9515408735311817,0.23266729210748943,0.0487579416603998,0.9407060153829845,7,3
70,0.9532828682735248,0.11008434692209997,0.04555563778682397,0.9397107150849833,7,3
71,0.9686440946378234,0.1104611265439997,0.04806223758227133,0.9394221368920717,7,3
72,0.9908149368130998,0.11051527574559263,0.06305752130829945,0.9332265397707864,7,4
73,0.9920818420802584,0.2571745562163507,0.07159482796262939,0.9365716910682104,7,4
74,0.964368289361163,0.11051627758822803,0.05893603010117848,0.9363714531384351,7,4
75,0.9882811262787825,0.11101481681167694,0.05260476478636737,0.937531655260957,7,5
76,0.9947740157729705,0.22249074895384163,0.05559855611663815,0.9354527144018185,7,5
77,0.9860640420612549,0.13822199125878776,0.053800645309409534,0.939787276646368,7,5
78,0.9927152947138378,0.24425856740521443,0.05380660171616079,0.9441571749961719,7,6
79,0.9532828682735248,0.11092533762863764,0.0784416768012606,0.9445105360487167,7,6
80,0.9703860893801666,0.11091836748619599,0.05928936212439222,0.946359792223701,7,6
81,0.9866974946948341,0.1107974355970555,0.06123622190706936,0.9369721669277612,7,7
82,0.9534412314319196,0.1103037320047102,0.061625530207349455,0.938856759208,7,7
83,0.9987330947328413,0.11085324022346615,0.062482572746859436,0.9403114288743094,7,7
84,0.7324468620932809,0.11879508087522855,0.0671260802238775,0.9176550960553127,8,1
85,0.7264027400020147,0.11055291436860357,0.06801485029353024,0.9159118481960917,8,1
86,0.7384909841845472,0.11072703728629688,0.05754823529515697,0.9201404021248777,8,1
87,0.2697318007662835,0.17887741526118545,0.060797555026055355,0.9231439710715085,8,2
88,0.2704980842911877,0.1109284306784516,0.06509789616066061,0.9250697888078775,8,2
89,0.8439169061585503,0.11075927403521146,0.06439857839919223,0.9271781764213948,8,2
90,0.5729468599033817,0.26731204167024375,0.06061683871448527,0.9415717499617192,8,3
91,0.9317138061001489,0.11059612936137289,0.05350219140722945,0.9427555094877442,8,3
92,0.8915529091312197,0.11024409377254882,0.056577426269423595,0.9461183288377955,8,3
93,0.9456814366705729,0.1104824725709678,0.06216307297408927,0.9334267777005618,8,4
94,0.9444145314034142,0.1107802281321317,0.058462816294179876,0.9316128576308319,8,4
95,0.9673771893706649,0.2587302536751365,0.05772224071845611,0.9331912036655319,8,4
96,0.9434643524530453,0.27233577508186996,0.06338742493153304,0.9292983427366635,8,5
97,0.9594590314509233,0.11050233748606256,0.056736143698647545,0.9323490264903002,8,5
98,0.9737117157064581,0.11092437927287938,0.061884592679359626,0.9336682410864674,8,5
99,0.9854305894276756,0.17775242621151444,0.05588434289034809,0.9451230285397942,8,6
100,0.9434643524530453,0.14207802192982255,0.05644626690227199,0.9455117256975936,8,6
101,0.9461565261457574,0.1143765727759684,0.05628965402679663,0.9460535459781623,8,6
102,0.9936654736642068,0.11071727905033488,0.06588342234628033,0.9342041720161604,8,7
103,0.9969910999904982,0.12097992101086039,0.0686729498801695,0.9384032791905675,8,7
104,0.9938238368226016,0.1104361210415074,0.06691339804594948,0.940552892260215,8,7
105,0.9602508472428974,0.13035503491687367,0.06380325900327642,0.9164065536696545,8,8
106,0.9616761156684509,0.1207271993894985,0.06521285416140757,0.9179318955464728,8,8
107,0.9664270104202959,0.19505970280931922,0.061965758235641405,0.9211298130720031,8,8
108,0.2727969348659004,0.22409569772325316,0.08568164598719594,0.917207505388756,9,1
109,0.3210727969348659,0.17206210364763602,0.0859993984607117,0.9203936442125349,9,1
110,0.5758454106280194,0.1106282354669384,0.08763624911530517,0.9212652681421453,9,1
111,0.26590038314176245,0.11094629154283989,0.08560977237881165,0.9217187481595778,9,2
112,0.5743961352657005,0.11107031648179416,0.08489202977891074,0.9243041731940305,9,2
113,0.2689655172413793,0.18710309201041547,0.08270727247964477,0.9252759160885287,9,2
114,0.9200266050106103,0.2854504716323446,0.059286105862098884,0.9427083946807382,9,3
115,0.5693236714975846,0.11048739517582587,0.0526986769165244,0.9425670502597203,9,3
116,0.5555555555555556,0.1104953673436209,0.05906095508593738,0.9409592574706416,9,3
117,0.5294969236337315,0.2615851841818907,0.0790672545702589,0.9100813908291028,9,4
118,0.9309219903081747,0.11065385069929991,0.08089673418337259,0.9102227352501207,9,4
119,0.5570048309178744,0.22280494866588307,0.07883813285626318,0.908844627145196,9,4
120,0.9659519209451113,0.19272817403122655,0.059897150118541534,0.9038563469534387,9,5
121,0.9513825103727869,0.1914400836239934,0.06080462316882049,0.9028963827606921,9,5
122,0.9792544262502771,0.19638851726624912,0.060263943557723326,0.9041684825498533,9,5
123,0.9833718683685427,0.22957798690848877,0.10520770316118,0.9466424810657369,9,6
124,0.9276280366135622,0.23992776445947572,0.07805252705868612,0.9457414103817476,9,6
125,0.9900231210211257,0.2381376923084434,0.08382992932207331,0.9442514046101839,9,6
126,0.9387134577012004,0.1110090228248149,0.06905971692680157,0.906801022391312,9,7
127,0.9852722262692807,0.11083111015368415,0.06700052000898268,0.9121485529864898,9,7
128,0.9459981629873626,0.17122242229777695,0.06202786322369818,0.9144453998280309,9,7
129,0.9711779051721408,0.2376129029961624,0.0673664397152613,0.8940682457979481,9,8
130,0.925094226079245,0.1516162030002384,0.07915004817441129,0.8873589269069493,9,8
131,0.9802046052006461,0.15285532880704944,0.06459386802929648,0.8918126244125372,9,8
132,0.9567668577582111,0.0010033948244396523,0.07915358224579386,0.888166029408967,9,9
133,0.9515408735311817,0.00043563362852921223,0.07615339764232018,0.8847908734914383,9,9
134,0.9759287999239856,0.000768196415024877,0.07954312888228912,0.8877747069837463,9,9
135,0.5758454106280194,0.15706190772084205,0.08945472912069358,0.9191097657216221,10,1
136,0.5736714975845412,0.2181225083209103,0.09188723183572875,0.920646886300192,10,1
137,0.7384909841845472,0.15248847042851715,0.10335153905234506,0.9206056608440617,10,1
138,0.5729468599033817,0.15291239718561944,0.08785619796623481,0.9263654460005417,10,2
139,0.2697318007662835,0.1973749556447667,0.08835772448337736,0.9233324302995323,10,2
140,0.2743295019157088,0.2308687359658652,0.08677531508336622,0.9227906100189637,10,2
141,0.8769864703489365,0.28911891782137766,0.054003479588157,0.9451465859432973,10,3
142,0.5693236714975846,0.1110962366704496,0.054440161000253826,0.9441807323996748,10,3
143,0.5707729468599034,0.1548526536712272,0.054044459426770955,0.9434622315928338,10,3
144,0.5678743961352657,0.11080780374560455,0.08420398943425689,0.9076785356717982,10,4
145,0.9130586260412378,0.11086922804593322,0.08662009208609839,0.9052697911636178,10,4
